em,smiles,solvent
531.0,CCCCCCCCCCCCCCCCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(O)=NC5=O,CN(C)C=O
573.0,CCCSc1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1c(F)c(F)c(F)c(F)c1F,ClCCl
,Nc1ccc(Cc2ccc(N)cc2)cc1,CCC(C)(C)O
,CC(C)(C)OC(=O)c1cc2cc3ccc(O)cc3cc2oc1=O,CCO
552.8,CCC1=C(C)C2=Cc3cc(I)c(I)n3[B-](F)(F)[N+]2=C1C,CC(C)=O
,COc1ccc2c(c1)N(c1cccc(N3C(=O)C(=C[Si](C(C)C)(C(C)C)C(C)C)Oc4ccc(OC)cc43)c1)C(=O)C(=C[Si](C(C)C)(C(C)C)C(C)C)O2,C1CCCCC1
740.0,COc1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)c(-c3cc(OC)c(OC)c(OC)c3Br)c3n2[B-](F)(F)n2c(c(-c4cc(OC)c(OC)c(OC)c4Br)c(-c4ccc(C(C)(C)C)cc4)c2=C2C=CC(=[O+]C)C=C2)=N3)cc1,Cc1ccccc1
,C=CCOc1ccc2c3c(c(=O)oc2c1C)CCCC3,CO
,CC(C)Oc1ccc(-c2c3nc(c(-c4ccc(OC(C)C)cc4)c4ccc([nH]4)c(-c4ccc(OC(C)C)cc4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
423.0,N#C/C=C/c1ccc2ccc3cccc4ccc1c2c34,CCOC(C)=O
,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C/C=C(\C)CC/C=C(/C)CO,CO
,COc1ccc(-c2cc3c(cc4n3[B-](F)(F)n3c(cc5oc(=C6C=CC(=[O+]C)C=C6)cc53)=C4)o2)cc1,C1CCOC1
,CCC[C@H]1O[C@H](CC(=O)O)C[C@]2(SC[C@H](N=C(C)O)C(=O)O)C(=O)c3cccc(O)c3C(=O)[C@@]12O,CO
,CCCCCCCCOc1ccc(-c2ccc(N(c3ccc4c(c3)C(C)(C)c3cc(-c5c(F)c(F)c(-c6ccc(C=C(C#N)C(=O)O)s6)c6nsnc56)sc3-4)c3ccc(-c4ccc(OCCCCCCCC)cc4OCCCCCCCC)cc3-c3ccc(OCCCCCCCC)cc3OCCCCCCCC)cc2)c(OCCCCCCCC)c1,ClCCl
491.0,N#CC1=CC=CC(C#N)=P1(c1ccccc1)c1ccccc1,ClC(Cl)Cl
,CC(C)(C)c1ccc2c(-c3ccccc3[Si](C)(C)C=Cc3ccc(-c4cccc5[nH]c6ccccc6c45)cc3)c3ccccc3c(-c3ccccc3[Si](C)(C)C=Cc3ccc(-c4cccc5[nH]c6ccccc6c45)cc3)c2c1,ClCCl
,COc1ccc(-c2c3c([nH]c(=N)c2C#N)-c2ccc(OC)cc2CC3)cc1,CC#N
615.0,CCn1c2ccccc2sc2c(C#N)c3[nH]c4ccccc4sc3c(C#N)c21,ClC(Cl)Cl
446.0,COc1cc(/C=C/c2ccncc2)c(OC)cc1C=O,Cc1ccccc1
525.0,N=c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N)cc3oc-2c1,CCO
410.0,O=c1ccc2cc3c(cc2o1)OCC3,O
443.0,CCC1=C(C)C(=O)n2c1cc1[nH]c(C(=O)OC(C)(C)C)c(C)c1c2=O,C1CCCCC1
,C=C[C@@]1(C)C[C@H](O)[C@@H]2[C@]3(C)[C@@H](CC[C@@]2(C)O1)C(C)(C)CC[C@H]3O,ClC(Cl)Cl
,CN(C)CCNc1ccc(NCCN(C)C)c2c1C(=O)c1cc[n+]([O-])cc1C2=O,O
,CN1N=C(Cc2ccccc2)c2ccccc2N=C1S,CO
436.0,CCC1(CC)c2cc(C=O)ccc2-c2ccc(N(C)C)cc21,CCOCC
619.0,F[B-]1(F)n2c(ccc2-c2ccsc2)C(c2c(Cl)cccc2Cl)=C2C=CC(c3ccsc3)=[N+]21,CO
390.0,CN=C(O)[C@H](C)N=C(O)c1cccc2c1C#Cc1c(N=C(O)[C@@H](N=C(C)O)C(C)C)cccc1OCCCO2,ClCCl
,Cc1cc(C=Nc2c(C(C)C)cccc2C(C)C)c(O)c(C(c2ccccc2)c2ccccc2)c1,Cc1ccccc1
670.0,CC(C)(C)c1cc(/C=C/C=C2\N(CCCS(=O)(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)CCCC(=O)O)c2cc3c4c(c2[o+]1)CCCN4CCC3,CCO
,COC(=O)c1c(C(=O)OC)c2ccc(-c3ccccc3)nn2c1C,C1CCCCC1
,C(#Cc1ccc2c(c1)Cc1ccccc1-2)c1ccc(-n2c3ccccc3c3ccccc32)cc1,ClCCl
417.0,CC(C)(C)c1ccc2c(c1)oc1nc3oc4ccc(-n5c6ccccc6c6ccccc65)cc4c3cc12,ClC(Cl)Cl
,NN=Cc1ccccc1O,CCO
,O=c1oc2cc3cc(O)ccc3cc2cc1-c1ccncc1,C1COCCO1
600.0,CCCCCCc1cc(-c2ccc(/C=C(/C#N)C(=O)O)s2)sc1-c1ccc2c(c1)c1cc(-c3sc(-c4ccc(/C=C(/C#N)C(=O)O)s4)cc3CCCCCC)ccc1n2CCCCCC,C1CCOC1
,BrC1=C(c2ccccc2)c2nc1c(-c1ccccc1)c1[nH]c(c(Br)c1Br)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3[nH]c(c(Br)c3Br)c2-c2ccccc2)C(c2ccccc2)=C1c1ccccc1,ClCCl
,COC(=O)CCc1c2nc(c(-c3cccc(OC(C)=O)c3)c3ccc([nH]3)c(CCC(=O)OC)c3nc(c(-c4cccc(OC(C)=O)c4)c4ccc1[nH]4)C=C3)C=C2,ClCCl
518.0,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(-c5ccc(OC)cc5)cc4)ccc(c23)C1=O,CCCCCCCCCCCO
620.0,N#C/C(=C\c1ccc(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3c2OCCO3)cc1)C(=O)O,CN(C)C=O
,CCOC(C)C1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OC)C(CCC(=O)OC)=C4C)c(C)c3C(C)OCC,ClC(Cl)Cl
428.0,O=C([O-])c1cc2c(ccc3ccccc32)oc1=O,O
,F[B-]1(F)n2cccc2C(NCC2COCCOCCOCCOCCOCCO2)=C2C=CC=[N+]21,CC#N
453.0,c1ccc2nc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc2c1,Cc1ccccc1
451.0,COc1ccc(C#Cc2ccc(C#N)cc2)cc1OC,CC#N
451.0,NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,O
,CCC[C@H]1C2=N/C(=C\c3[nH]c(c(CC)c3CC)[C@@H](CCC)C3=N/C(=C\c4[nH]c1c(CC)c4CC)C(CC)=C3CC)C(CC)=C2CC,ClCCl
607.0,Cc1ccc(C2=c3ccc(=CC(Br)=[Br+])n3[B-](F)(F)n3c(C=C(Br)Br)ccc32)cc1,C1CCCCC1
,COc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)c3n2[B-](F)(F)n2c(=C4C=CC(=[O+]C)C=C4)cc(-c4ccc(C(F)(F)F)cc4)c2=N3)cc1,Cc1ccccc1
462.0,CCC1(CC)c2cc(/C=C/c3ccc(/C=C/c4ccc5c(c4)C(CC)(CC)c4cc(N6c7ccccc7Sc7ccccc76)ccc4-5)cc3)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,Cc1ccccc1
497.0,CCN(CC)c1ccc2c(c1)C(C)(C)c1cc(C=O)ccc1-2,ClCCl
504.0,Nc1ccc2c(c1)-c1ccccc1C2=O,c1ccccc1
,CN1C2=C(C(=O)CC(C)(C)C2)C(c2ccccc2)C2=C1CC(C)(C)CC2=O,CC(C)=O
,Oc1ccc(-c2c3nc(c(-c4ccc(O)c(Br)c4)c4ccc([nH]4)c(-c4ccc(O)c(Br)c4)c4nc(c(-c5ccc(O)c(Br)c5)c5ccc2[nH]5)C=C4)C=C3)cc1Br,ClC(Cl)Cl
,O=C1c2ccccc2C(=O)c2c1cc1ccccc1c2Cc1ccccc1,CO
,CCCCCCc1cc(/C=C(/C#N)C(=O)O)sc1-c1sc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1CCCCCC,ClCCl
526.0,CN(CC(O)c1cccc(O)c1)c1ccc([N+](=O)[O-])c(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)c1,CC#N
,N#CC(C#N)=C(C=Cc1c[nH]c2ccccc12)c1ccc(N)cc1,CO
423.0,c1ccc(-n2c(-c3cccc4ccccc34)nc3c4ccccc4c4ccccc4c32)cc1,CS(C)=O
594.0,CCCCCCCCCCCCSC1=[N+]2C(=C(c3c(C)cc(C)cc3C)c3ccc(SCCCCCCCCCCCC)n3[B-]2(F)F)C=C1,ClCCl
703.0,CCCCc1ccc(-c2ccc(-c3c(C)cc4n3[B-](F)(F)n3c(cc(C)c3=C3C=CC=[S+]3)=C4)s2)s1,ClCCl
534.0,CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cccs5)s4)ccc(c23)C1=O,ClC(Cl)Cl
452.0,COc1cc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c(OC)cc1/C=C/c1nc2ccccc2[nH]1,ClCCl
,COC(=O)CC[C@]12N/C(=C\C3=N/C(=C\c4[nH]c(c(C)c4C)/C=C4\N=C(C(C)=C4C)[C@H]1c1ccc(C)cc1)C(C)=C3C)C(C)=C2C,ClCCl
,Cn1cc(/C=C/C(=O)c2ccccc2)c2ccccc21,CC(C)O
,CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3cc(=C(O)O)c(=O)cc3oc2c1,CO
,Nc1cccc2c[nH]nc12,CC#N
413.0,COc1c2ccccc2c(OC)c2c1c1ccccc1n2C,C1CCCCC1
,O=Cc1cc2[nH]c1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3[nH]c(c(Br)c3Br)c(-c3ccccc3)c3nc(c2-c2ccccc2)C=C3)C=C1,ClCCl
,O=C1OC(O)(C(=O)O)C(c2ccc(O)c(O)c2)=C1Cc1ccc(O)c(O)c1,CO
596.0,CCCc1ccc(C#Cc2cc(C#Cc3ccc(CCC)cc3)c3ccc4c(C#Cc5ccc(N(C)C)cc5)cc(C#Cc5ccc(CCC)cc5)c5ccc2c3c54)cc1,ClCCl
591.0,CCC1=C(C)C2=Cc3c(-c4cccs4)c(Br)c(Br)n3[B-](F)(F)[N+]2=C1C,CC#N
522.0,C[Si](C)(C)C#CC1=CC2=c3cc(C#C[Si](C)(C)C)c4nc(C(F)(F)C(F)(F)C(F)(F)F)nc5c(C#C[Si](C)(C)C)cc(c3c54)C3=CC(C#C[Si](C)(C)C)=C4N=C(C(F)(F)C(F)(F)C(F)(F)F)N=C1C4C32,C1CCOC1
,C[N+]1=C(C(=O)O)C(=Cc2cccc([N+](=O)[O-])c2)c2ccccc21,O=S(=O)(O)O
,COC(=O)[C@H](Cn1cc(COC(=O)c2ccccc2-c2c3ccc(=O)cc-3oc3cc(OCc4cn(C[C@H](N=C(O)OC(C)(C)C)C(=O)OC)nn4)ccc23)nn1)N=C(O)OC(C)(C)C,CO
399.0,COC(=O)c1nc2c(N(C)C)[nH]c(=N)nc2n1Cc1ccccc1,CC#N
,CC[C@H](C)[C@H](N=C(O)[C@H](CCCNC(=N)N)N=C(O)CN=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@@H](N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@H](CS)N=C(O)[C@H](Cc1ccccc1)N=C(O)CN=C(O)[C@H](C)N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@H](CCC(=O)O)N=C(O)[C@H](CC(C)C)N=C(O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)N=C(O)[C@H](CS)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](C)N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@H](CS)N=C(O)[C@H](C)N=C(O)[C@H](CS)N=C(O)[C@@H](N=C(O)[C@@H](N)C(C)C)C(C)C)[C@@H](C)CC)C(O)=N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](CS)C(O)=N[C@@H](CS)C(O)=N[C@@H](CCCNC(=N)N)C(O)=N[C@@H](CCCNC(=N)N)C(=O)O,CN(C)C=O
423.0,NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccccc2)cc1,CC(C)O
,OC1Sc2ccccc2-c2ccccc21,CO
485.0,C1=C2B(Nc3ccccc31)c1cc(-c3ccc4c(c3)B3Nc5ccccc5C=C3C(c3ccccc3)=C4c3ccccc3)ccc1C(c1ccccc1)=C2c1ccccc1,ClCCl
405.0,COC(=O)c1nc2c(OCc3ccccc3)nc(=N)[nH]c2n1Cc1ccccc1,CO
,CC(C)[Si](C#Cc1cc2c(=S)c3cc(C#C[Si](C(C)C)(C(C)C)C(C)C)cc4c(=S)c5cc(C#C[Si](C(C)C)(C(C)C)C(C)C)cc6c(=S)c(c1)c2n(c34)c65)(C(C)C)C(C)C,ClCCl
574.0,C1=CC2=CC=CC3C=c4c(cc5cccc6cccc4c65)C(=C1)C23,ClCCl
,NCCCC[C@H](N)C(=O)Nc1ccc(-c2c3nc(c(-c4ccc(NC(=O)[C@@H](N)CCCCN)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,CS(C)=O
,O=C(O)c1ccc(-c2nc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)n2)cc1,CN(C)C=O
477.0,CN(C)c1ccc(C2=Cc3cccc[n+]3[B-](F)(F)O2)cc1,CCOCC
451.0,CC1=N/C(=C\c2ccccc2N)C(=O)N1C,C1CCCCC1
,Cc1ccc2c(c1)C(=O)c1c(ccc(C)c1O)C2=O,CO
,Cc1cc(=O)n(C)c2ccc3ccccc3c12,CCO
679.0,COc1ccc(/C=C/C2=[N+]3C(=C(c4ccc(C)cc4)c4ccc(/C=C/c5ccc(OC)cc5)n4[B-]3(F)F)C=C2)cc1,ClCCl
,COC(=O)CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC(=O)OC)c5C)C(CCCl)=C4C)c(CCCl)c3C,ClCCl
526.0,O=[N+]([O-])c1ccccc1C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CO
635.0,O=[N+]([O-])c1ccc(C2=S=C(c3ccc(-c4ccc([N+](=O)[O-])cc4)s3)C=C2)cc1,CN(C)C=O
,C=CCOc1ccc(OCC=C)c2c1C(=O)c1ccccc1C2=O,CC#N
520.0,CCN(CC)c1ccc2n1[B-](F)(F)[N+]1=C(C(C)=O)C=CC1=C2c1c(C)cc(C)cc1C,CC#N
418.0,CC(C)(C)Nc1cc2oc3cc(NC(C)(C)C)c(F)cc3c(=O)c2cc1F,CCO
569.0,CCN1c2ccccc2Sc2cc(/C=C(\C#N)c3ccccc3)ccc21,C1CCOC1
,O=C(O)CN1C(=O)C(=Cc2cc3ccc4ccccc4c3nc2O)SC1=S,ClC(Cl)Cl
535.0,C[O+]=C1C=CC(=C2c3ccc(-n4ccc(=O)cc4)n3[B-](F)(F)n3c2ccc3-n2ccc(=O)cc2)C=C1,CO
,CCCCCCOc1ccc(N2c3ccccc3Sc3cc(/C=C/C4C/C(=C(\C#N)C(=O)O)CC(C)(C)C4)ccc32)cc1,ClCCl
579.0,CCN(CC)c1ccc2c(-c3ccccc3C(=O)[O-])c3ccc(N(CC)CC)cc3[o+]c2c1,CC#N
,N#Cc1c(O)nc2c(c1-c1ccoc1)CCc1ccccc1-2,CCCCCCC
,O=C1/C(=C/c2ccncc2)CC/C1=C\C1CCCCC1,ClCCl
566.0,O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,O
457.0,c1ccc2c(c1)OP1(=NP(Oc3ccc4ccc5cccc6ccc3c4c56)(Oc3ccc4ccc5cccc6ccc3c4c56)=NP(Oc3ccc4ccc5cccc6ccc3c4c56)(Oc3ccc4ccc5cccc6ccc3c4c56)=N1)Oc1ccccc1-2,ClCCl
433.0,COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc4cc(OC)ccc4c3)n2)cc1,C1CCOC1
,CC(C)(C)c1ccc2c(c1)C1=NC3=NC(=NC4=NC(=NC5=NC(=NC2=N1)c1cc(C(C)(C)C)ccc15)c1cc(C(C)(C)C)ccc14)c1cc(C(C)(C)C)ccc13,c1ccccc1
601.0,COCCN(CCOC)c1ccc(C=Cc2sc3c4nc(C)sc4ccc3[n+]2C)cc1,CO
395.0,CCC1(CC)c2ccccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)ccc2-3)C(CC)(CC)c2ccccc2-1,CC(C)=O
,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4cc5c(s4)-c4sc(C=C(C#N)C(=O)O)cc4C5(CCCCCC)CCCCCC)c4nsnc34)cc2)cc1,ClCCl
,CN(C)C1=S=CC(=C2C=C(I)C=C(I)C2=O)S1,ClCCl
,CC1(C)CCN2CCC(C)(C)c3c2c1cc1c(C(F)(F)F)cc(=O)oc31,ClCCl
410.0,CCCCCCC1(CCCCCC)c2cc(-c3nc(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)ccc4-5)nc(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)ccc4-5)n3)ccc2-c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc21,CCCCCC
,CC(C)(C)OC(=O)Cc1cc2cc3cccc(O)c3c(O)c2c(=O)o1,CO
,COC(=O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)OC)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,CS(C)=O
,CCCCOC(=O)CCCN1[C](C=c2c(=O)c(=CC3=[N+](CCCC(=O)OCCCC)c4ccccc4C3(C)C)c2=O)C(C)(C)c2ccccc21,CCO
,CCCCCCC[N+]1=C(C=c2c(=O)c(=CC3=[N+](CCCCCCC)c4ccc(C5=C(O)C(C=C6N(CCCC)c7ccccc7C6(C)C)=C5[O-])cc4C3(C)C)c2=O)C(C)(C)c2cc(C3=C([O-])C(=CC4=[N+](CCCC)c5ccc(C(=O)[O-])cc5C4(C)C)C3=O)ccc21,ClC(Cl)Cl
519.0,N#CC1=CC(Br)=CC(C#N)=P1(c1ccccc1)c1ccccc1,ClC(Cl)Cl
703.0,COc1ccc(C2=CC3C(=C4C=CC(=[O+]C)C=C4)c4cc(-c5ccc(OC)cc5)c(/C=C/c5ccc(C(F)(F)F)cc5)n4[B-](F)(F)N3C2/C=C/c2ccc(C(F)(F)F)cc2)cc1,CO
350.0,c1ccc2c(c1)ccc1ccccc12,Cc1ccccc1
527.0,C(=C/c1ccc(-c2ccc(/C=C/c3ccc(-n4c5ccccc5c5ccccc54)cc3)s2)s1)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,CC#N
,Nc1cc2ccccc2oc1=O,CS(C)=O
,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc4c5sc6c7sc(/C=C(\C#N)C(=O)O)cc7n(CCCCCC)c6c5n(CCCCCC)c4c3)cc2)cc1,ClCCl
715.0,CCCCCCOc1ccc(-c2ccc(-c3ccc(N(c4ccc(-c5ccc(-c6ccc(OCCCCCC)cc6)s5)cc4)c4ccc(-c5ccc(-c6ccc(/C=C7/SC(=S)C(CC(=O)O)C7=O)s6)c6nsnc56)cc4)cc3)s2)cc1,ClC(Cl)Cl
,COP(=O)(OC)Oc1ccccc1C1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,ClCCl
,CC1=[O+]c2cc3n(c2=C1)[B-](F)(F)n1c(cc2oc(-c4ccccc4)cc21)C=3,ClC(Cl)Cl
,Ic1ccc2c(c1)/C(=C\C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1-2,CC#N
,CC(C)CN1C(=O)c2cccc3c(NCCN)ccc(c23)C1=O,CC(C)=O
452.0,F[B-]1(F)n2cccc2C(N2CCOCC2)=C2C=CC=[N+]21,CO
,CCCCOC(=O)CCC1=C(C)c2cc3[nH]c(c(CC)c3C)c(-c3[nH]c(C=O)c(CC)c3C)c3nc(cc4[nH]c(cc1n2)c(CCC(=O)OCCCC)c4C)C(C)=C3CC,ClC(Cl)Cl
620.0,Cc1c2oc3c(C)c(N)cc(C(O)=NC4OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C5CCCN5C(=O)C(C(C)C)N=C4O)c3nc-2c(C(O)=NC2OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C(=O)C(C(C)C)N=C2O)c(N)c1=O,ClC(Cl)Cl
495.0,COC(=O)c1ccc(/C=C2\C=C(c3ccccc3)OC2=O)cc1,C1COCCO1
,CCCCCc1c2nc(cc3ccc([nH]3)c(-c3c(OC)cc(OC)cc3OC)c3nc(cc4ccc1[nH]4)C=C3)C=C2,ClCCl
,COc1ccc2c(=O)c3cc([N+](=O)[O-])ccc3n(C)c2c1,CO
,O=C(/C=C/c1ccccc1)Oc1cccc2c(=O)c3ccccc3oc12,ClC(Cl)Cl
442.0,CCOC(=O)c1cc(C#Cc2ccc3ccccc3c2)c(C(=O)OCC)cc1C#Cc1ccccc1,CO
347.5,c1ccc2c(c1)ccc1ccccc12,C1CCCCC1
510.0,O=C(O)CCCCCN1C=CC(=C2N=c3ccc(OCCCS(=O)(=O)[O-])cc3=[O+]2)C=C1,O
,CN(CC(=O)O)[C]1C=CC(=c2c(=O)c(=C3C=CC(=[N+](C)CC(=O)O)C=C3)c2=O)C=C1,C1CCOC1
,CC(C)(C)c1ccc(C(c2ccc(OCCn3cc(-c4ccc(C#Cc5cnc6c(ccc7cc(C#Cc8ccc(-c9cn(CCOc%10ccc(C(c%11ccc(C(C)(C)C)cc%11)(c%11ccc(C(C)(C)C)cc%11)c%11ccc(C(C)(C)C)cc%11)cc%10)nn9)cc8)cnc76)c5)cc4)nn3)cc2)(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)cc1,ClCCl
442.0,c1ccc2c(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8cccc9ccccc89)s7)o6)cc5)o4)s3)cccc2c1,CCCCCCCCO
546.0,COC(=O)c1ccc(-c2cn3ccc[n+]3[n-]2)c(C#N)c1,c1ccccc1
475.0,Clc1nc(Cl)nc(Nc2ccc3c4cccc5cccc(c6cccc2c63)c54)n1,CC#N
,CC1c2ccccc2-c2ccc(C3=S=C(c4ccc(C=C(C#N)C#N)s4)c4ccccc43)cc21,ClCCl
530.0,C(=C/c1ccc(-c2ccc(/C=C/c3ccc(-n4c5ccccc5c5ccccc54)cc3)s2)s1)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,CN(C)C=O
407.0,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc([Si](C)(C)C)cc4)ccc(c23)C1=O,CCCCCC
,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(OC)c1C2=O,CO
,CC(C)C(=O)C1=C(O)C2=C(OC(C)(C)[C@H]3CC[C@](C)(O)C[C@@H]23)C(C)(C)C1=O,CO
590.0,[I+]=C1C=CC(=C2c3ccc(N4CCCCC4)cc3Oc3cc(N4CCCCC4)ccc32)C=C1,ClCCl
,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)OC5=O,Cc1ccccc1
,Oc1nnc(Cc2ccc(Cl)cc2)n1N=Cc1cccs1,CCO
,Cc1c2c(c(C)c3c(-c4ccccc4)c(Cc4ccccc4)oc13)C(c1ccccc1)(c1ccc(Br)cc1)c1ccccc1-2,ClC(Cl)Cl
641.0,O=[N+]([O-])c1ccc(-c2sc(N3CCOCC3)nc2-c2ccccc2)s1,CC#N
,COC(=O)[C@]12Oc3cc(CO)cc(O)c3C(=O)C1=CC=C[C@H]2O,CO
399.2000122070313,F[B-]1(F)N2C=CC=CC2=Nc2cccc[n+]21,CCOCC
,COc1ccc(N([C]2C=CC(=c3c(Cl)c(Cl)c(=C(c4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)c4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)c(Cl)c3Cl)C=C2)c2ccc(OC)cc2)cc1,CC(C)O
,CCCN=c1c2ccc(Cl)cc2[nH]c2ccc(OCC3=CC(C)(C)N([O])C3(C)C)cc12,CCO
459.0,CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(N=C(O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,CN=CO
457.0,Nc1ccc2c(c1)C(=O)N=C2O,CC(C)=O
,Nc1ccccc1C#Cc1c2nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3nc(c(-c4ccccc4)c4ccc1[nH]4)C=C3)C=C2,ClCCl
706.0,Cc1c(Br)c(/C=C/c2ccc3c(c2)OCCOCCOCCOCCO3)n2c1C(=C1C=CC(=[N+](C)C)C=C1)c1c(C)c(Br)c(/C=C/c3ccc4c(c3)OCCOCCOCCOCCO4)n1[B-]2(F)F,ClC(Cl)Cl
416.0,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cn(-c2ccccc2)nc1-c1ccccc1,Cc1ccccc1
466.0,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2oc3nc4oc5cc(C(F)(F)F)ccc5c4cc3c2c1,ClC(Cl)Cl
513.0,CCn1c2ccccc2c2cc(C3=CC(c4ccc5c(c4)c4ccccc4n5CC)=[O+][B-](F)(F)O3)ccc21,ClCCl
,CN(C)c1c(F)c(F)c(-c2c3nc(c(-c4ccc(Br)cc4)c4ccc([nH]4)c(-c4c(F)c(F)c(F)c(F)c4F)c4nc(c(-c5ccc(Br)cc5)c5ccc2[nH]5)C=C4)C=C3)c(F)c1F,ClCCl
,Cc1ccc2c(c1)C(=O)c1ccncc1-2,CCOC(C)=O
,CC(=O)OC[C@@]1(C)CCC[C@]2(C)C3=C(C(=O)C(C(C)C)=C(OC(C)=O)C3=O)[C@H](OC(C)=O)C[C@@H]12,CO
,CCN(CC)c1ccc(/N=N/c2ccc3c(O)nnc(O)c3c2[N+](=O)[O-])c(N=C(C)O)c1,CC(=O)O
466.0,Cc1cc(C)c(B(c2cc3c4c(c(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)cc5c4c2CCC5)CCC3)c2c(C)cc(C)cc2C)c(C)c1,CC#N
526.0,C[O+]=C1C=CC2=C(c3ccccc3)c3ccc(SC#N)n3[B-](F)(F)N12,CO
