smiles,solvent,ex (nm)
CCCCCCCCCCCCn1cc(C(=O)c2ccc3c(c2)C(C)(C)c2cc(N(C)C)ccc2-3)nn1,C1COCCO1,393.0
CC(=O)OC[C@H]1O[C@@H]([C@@H]2C=C(Cl)C(=S)NC2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,C(Cl)(Cl)(Cl)Cl,440.0
Nc1ccc2c(c1)C(=O)NC2=O,CCOCC,350.0
CNc1ccc2c(c1)C(=O)c1ccccc1-2,CCO,511.0
CC(C)[Si]1(C(C)C)c2cc(CN)ccc2-c2ccc(N(C)C)cc21,C(Cl)Cl,368.0
Nc1ccc2c(-c3cccc(F)c3)c3ccc(=[NH2+])cc-3sc2c1,O,525.0
COc1ccccc1-c1c2c(n3ccc(C(C)=O)cc13)C(=O)N(CCNC(=O)OC(C)(C)C)C2,C(Cl)Cl,405.0
CN(C)c1ccc(C2=Nc3sc4cc(-c5ccccc5)ccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,430.0
O=CC1=Cc2c(-c3ccc(-c4ccccc4)cc3)oc(-c3ccc(-c4ccccc4)cc3)c2C=C(C=O)C1,C(Cl)(Cl)Cl,382.0
Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)ccc2c1c1ccccc1n2-c1ccccc1,CC1=CC=CC=C1,394.0
O=c1cc(-c2ccccc2)oc(-c2ccc(-c3nc4ccccn4c3NC3CCCCC3)cc2)c1,C(Cl)Cl,359.0
COC(=O)C1=C(C(=O)OC)C2=C[C@H]3c4ccccc4[C@]2(S1)c1ccccc13,CCOCC,353.0
CN(C)c1ccc(-c2nc3ncccn3n2)cc1,C(Cl)Cl,358.0
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)=C2Cl)C(C)(C)c2cc(S(=O)(=O)O)ccc21,CO,785.0
F[B-]1(F)Oc2ccccc2-c2nc(-c3ccccc3)c3ccccc3[n+]21,CC1=CC=CC=C1,386.0
Cc1ccc(-c2nc3c([nH]2)C2=CC(=O)S[C@]2(C)[C@@]2(C)SC(=O)C=C32)cc1,CC#N,455.0
CCOC(CN1C(=O)C2=C(c3ccsc3)N(CC(OCC)OCC)C(=O)C2=C1c1ccsc1)OCC,C(Cl)(Cl)Cl,493.0
COc1ccc(C2=C3CCc4cc(OC)ccc4C3=[N+]3C2=Nc2c(-c4ccc(OC)cc4)c4c(n2[B-]3(F)F)-c2ccc(OC)cc2CC4)cc1,C(Cl)(Cl)Cl,736.0
COc1ccn2c3c(c(-c4ccccc4)c2c1)CN(C(C)CO)C3=O,C(Cl)Cl,320.0
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(CN)cc3)C2=O)cc1,CS(=O)C,471.0
c1cnc2nc(-c3ccc(N4CCCCC4)cc3)nn2c1,C(Cl)Cl,349.0
CCN(CC)c1ccc2cc3cc(-c4ccc(C(F)(F)F)cc4)n(CCCC(=O)OCc4ccccc4)c(=O)n3c2c1,CN(C)C=O,396.0
CN1C(=CC=CC=C2c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3-c3c2cc([N+](=O)[O-])cc3[N+](=O)[O-])C(C)(C)c2ccccc21,CC1=CC=CC=C1,696.0
CC1c2ccccc2-c2cc3[nH]c(-c4ccccc4)nc3cc21,CS(=O)C,356.0
Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,CCOC(=O)C,463.0
c1ccc2c(c1)Cc1cc3c(cc1-2)Cc1ccccc1-3,C(Cl)Cl,333.0
Brc1ccc(-c2nnc3ccccn23)cc1,C(Cl)Cl,289.0
Clc1cc(Cl)c(B2c3ccccc3Nc3ccccc32)c(Cl)c1,C(Cl)Cl,396.0
CC1CC=C(c2ccc(-c3ccc(C=O)s3)s2)CC1,C1=CC=NC=C1,395.0
[O-]c1ccccc1C=Nc1cccc2ccc(-c3nc4ccccc4[nH]3)nc12,CC1=CC=CC=C1,318.0
CCCC1(CCC)c2cc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5cc(C(C)(C)CC)ccc5-6)ccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(C(C)(C)CC)ccc3-4)cc21,C1CCCCC1,362.0
COc1ccc2c(c1)-c1nc3ccccc3n1-c1ccccc1-2,CC#N,337.0
C=CCc1ccc(OC2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c(OC)c1,CCOC(=O)C,453.0
COC(=O)CN1C(=O)c2cc3ccc(N(C)C)cc3cc2C1=O,C(Cl)Cl,379.0
OCCNc1c(F)c(F)c(/N=N/c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,CCO,392.0
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,CC1=CC=CC=C1,493.0
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,CC1=CC=CC=C1,323.0
CCCCN1c2ccccc2Sc2cc(/C=C/c3ccc(/C=C(\CN)C(=O)O)s3)ccc21,C(Cl)Cl,494.0
FC(F)(F)C(F)(F)C(F)(F)c1nc2c(-c3ccsc3)cc3c4cc(-c5ccsc5)c5nc(C(F)(F)C(F)(F)C(F)(F)F)nc6c(-c7ccsc7)cc(c7cc(-c8ccsc8)c(n1)c2c37)c4c56,C1CCOC1,538.0
CCCCCCCCN1C(=O)/C(=c2\s/c(=C\c3ccc4c(c3)C3CCCC3N4c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)c(=O)n2CC(=O)O)SC1=S,C1CCOC1,532.0
COc1ccc(-c2ncc3ccccn23)cc1,C(Cl)(Cl)Cl,306.0
CN(C)c1ccc(CCc2ccc3ccc4c(CCc5ccc(N(C)C)cc5)ccc5ccc2c3c54)cc1,CCCCCC,439.0
CNc1ccc2nc3cc(Cl)c(Cl)cc3nc2c1,CCO,490.0
CCCCC(CC)Cn1nc2c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)sc3c3sc(-c4ccc(/C=C(/CN)C(=O)O)s4)cc3c2n1,C1CCOC1,468.0
COC(=O)Cn1cc(-c2ccc3n2[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3C)nn1,C1CCOC1,530.0
CC1=[N+]2C(=C(C(N)=O)c3ccc(C)n3[B-]2(F)F)C=C1,CC#N,514.0
COCC[N+]1=C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)CCCS(=O)(=O)[O-])C(C)(CCCS(=O)(=O)[O-])c2cc(S(=O)(=O)[O-])ccc21,O,747.0
NC/C(=C\C1=C2SC(c3ccccc3)=CC(c3ccccc3)=C2CCC1)C(=O)O,C(Cl)Cl,557.0
CCOc1cccc(C=Cc2cc(C)c3n2[B-](F)(F)[N+]2=C(CCC(=O)OCC(Cl)(Cl)Cl)C=CC2=C3)c1O,CN(C)C=O,580.0
CC1(C)c2cc(-c3ccccc3)ccc2N2CCC(=O)NC21C,C1CCOC1,290.0
CN(C)c1ccc(C2=[N+]3C(=Nc4c(-c5ccc(O)cc5)cc(-c5ccc(N(C)C)cc5)n4[B-]3(F)F)C(c3ccc(O)cc3)=C2)cc1,CC1=CC=CC=C1,778.0
CCOC(=O)c1ccc(C2=C3C(C)=CC(/C=C/c4ccc(O)c(Cl)c4)=[N+]3[B-](CCC[N+](C)(C)CCCS(=O)(=O)[O-])(CCC[N+](C)(C)CCCS(=O)(=O)[O-])n3ccc(C)c32)cc1,CCO,631.0
Cc1cc(C)c(C2=c3cc4c5c(c3[Te]c3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)c(C)c1,CO,617.0
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CC#N,280.0
O=C1c2ccccc2NCN1Cc1ccccc1,C1CCCCC1,329.0
CC(C)c1cc(C(C)C)c(B2c3ccccc3Oc3cc(-n4c5ccccc5c5ccc6c(c7ccccc7n6-c6ccccc6)c54)ccc32)c(C(C)C)c1,CC1=CC=CC=C1,438.0
c1ccc2nc3cccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)c3cc2c1,CCOCC,358.0
Cc1cc(C)n2c1C=C1C(=O)N(C)C(c3ccc([N+](=O)[O-])cc3)=[N+]1[B-]2(F)F,CCCCCC,498.0
Cc1cc(C)c(B2c3cc(C(C)(C)C)ccc3-c3cccc4cc(C(C)(C)C)cc2c34)c(C)c1,C1CCCCC1,409.0
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC#N,392.0
O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(C=O)c4ccc1c2c43,C1COCCO1,483.0
O=[N+]([O-])c1ccc(-c2nnc(N=Nc3ccc(-c4cccs4)s3)s2)cc1,CS(=O)C,565.0
O=C(O)CN1C(=O)/C(=C\c2ccc(N(c3ccccc3)c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)SC1=S,C(Cl)Cl,476.0
CCCc1ccc(-c2c3ccc(=[NH2+])cc-3oc3cc(N(C)C)ccc23)cc1,O,525.0
C=C(c1ccccc1)c1nn(-c2ccccc2)nc1-c1ccccc1,CO,296.0
Cc1cc(/C=C/c2ccc(/C=C/c3ccccc3)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(=O)C,564.0
F[B-]1(F)n2c(/C=C/c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)ccc2C(c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)=C2C=CC(/C=C/c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)=[N+]21,C1CCOC1,666.0
CCn1c(-c2ccc(-c3ccc4c(c3)C(c3ccccc3)(c3ccccc3)c3ccccc3-4)cc2)c(-c2ccc3ccccc3c2)c(-c2ccc3ccccc3c2)c1-c1ccc(-c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2ccccc2-3)cc1,CCOC(=O)C,325.0
CCCCCCOc1ccc(N(c2ccc(/C=C/c3cc4c(s3)c3sc(C=C(CN)C(=O)O)cc3n4-c3ccc4c(c3)C(CCC)(CCC)c3c5c(c6c(c3-4)C(CCC)(CCC)c3ccccc3-6)C(CCC)(CCC)c3ccccc3-5)cc2)c2ccc(OCCCCCC)cc2)cc1,C(Cl)Cl,515.0
CCCCc1cc(C(=O)CCC)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,CC1=CC=CC=C1,406.0
NCc1ccc(CCc2ccc3ccc4ccc(CCc5ccc(CN)cc5)c5ccc2c3c45)cc1,CC(=O)C,405.0
O=c1oc2cc3ccccc3cc2nc1-c1ccccc1,CC#N,348.0
CC(C)(C)c1ccc2oc(-c3ccc(-c4nc5cc(C(C)(C)C)ccc5o4)s3)nc2c1,C1=CC=C(C(=C1)Cl)Cl,379.0
CC(C)(C)NC(=O)C(OC(=O)c1ccc(C2=C3C=CC(c4ccc([N+](=O)[O-])cc4)=[N+]3[B-](F)(F)n3cccc32)cc1)c1ccc(C(F)(F)F)cc1,CC#N,534.0
COc1cc(CCc2cc(CCc3cc(OC)c(OC)c(OC)c3)nc(CCc3cc(OC)c(OC)c(OC)c3)n2)cc(OC)c1OC,C(Cl)(Cl)Cl,368.0
O=Cc1cc(O)c(C=O)cc1O,CNC=O,377.0
COc1cc2c(cc1OC)C1=C[C@H](c3ccc(C)cc3)C3(C(CN)=C(CN)N1CC2)c1cc(Br)ccc1-c1ccc(Br)cc13,C(Cl)Cl,315.0
CCCCn1c2ccc(-c3ccccc3)cc2c2ccc3c4cc(-c5ccccc5)ccc4n(CCCC)c3c21,C(Cl)(Cl)Cl,330.0
CC1(C)Cc2c(c3ccccc3c3nc4c5c(c6ccccc6c4nc23)OC(C)(C)C5)O1,C1COCCO1,489.0
CCN(CC)c1ccc(Nc2cc3oc(-c4ccc(CN)cc4)nc3c3ccccc23)c(C)c1,C1COCCO1,415.0
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=C(c1ccc(N=NN)cc1)c1c(C)c(S(=O)(=O)[O-])c(C)n1[B-]2(F)F,O,498.0
CCN(CC)c1ccc2c(c1)O/C(=C(/CN)c1cc[n+](CC(F)(F)F)cc1)C=C2C,C(Cl)Cl,588.0
CCN(CC)c1ccc2c(c1)OC1=C(/C=C/C3=[N+](CC)c4ccc5ccccc5c4C3(C)C)CCCC1=C2/C=C1/N(CC)c2ccccc2C1(C)C,C(Cl)Cl,720.0
CCn1c2sccc2c2c3nsnc3c3c4ccsc4n(CC)c3c21,CN(C)C=O,430.0
Cc1cc(OCCO)c(C)cc1C=Cc1ccc([N+](=O)[O-])cc1,CO,398.0
CCN1c2ccc(-c3cc(C(F)(F)F)[nH]n3)cc2Sc2cc(-c3cc(C(F)(F)F)[nH]n3)ccc21,C1CCCCC1,336.0
CN1c2ccccc2Sc2cc(C=Cc3ccc(N(c4ccc(C=Cc5ccc6c(c5)Sc5ccccc5N6C)cc4)c4ccc(C=Cc5ccc(C=Cc6ccc(N(c7ccc(C=Cc8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)c7ccc(C=Cc8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)cc6)c6nsnc56)cc4)cc3)ccc21,CN(C)C=O,430.0
Cc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1F,CS(=O)C,556.0
CCCSc1ccc2n1[B-](F)(F)[N+]1=C(SCN)C=CC1=C2c1ccccc1,CO,544.0
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,C1CCOC1,386.0
CCCCCCCCOc1cccc(OCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(CCc2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)=c2/cc/c3n2[Zn]n2c(ccc21)/C(CCc1ccc(/C=C(\CN)C(=O)O)cc1)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCC)cccc1OCCCCCCCC,C1CCOC1,677.0
c1ccc(-c2nnc3ccccn23)nc1,C(Cl)Cl,309.0
COc1ccc(C2=C(c3ccc(OC)cc3)C3=Cc4ccccc4NB3OB3Nc4ccccc4C=C32)cc1,C(Cl)Cl,413.0
CCCCC1=C2C=CC(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,C(Cl)Cl,567.0
C[P+]1(c2ccccc2)c2ccccc2-c2sc3ccccc3c21,CCO,336.0
CN1CCCc2cc(C3=Cc4cccc[n+]4[B-](F)(F)O3)ccc21,C(Cl)(Cl)Cl,438.0
COc1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,CO,345.0
F[B-]1(F)n2c(cc3c2CCCC3)C=C2C=C3CCCCC3=[N+]21,CN(C)C=O,543.0
CC1=CC(C)(C)[N+](CCCC(=O)O)=c2cc3c(cc21)=Cc1ccc(N(C)C)cc1C3(C)C,O,635.0
COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)NC(=O)OC(C)(C)C,CC1=CC=CC=C1,329.0
CC1=CC(C)=[N+]2C1=C(c1ccc(C3=[N+]([O-])C(C)(C)C(C)(C)N3[O])cc1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,499.0
COc1cccc2cc(-c3ccc([N+](=O)[O-])cc3)c(=O)oc12,C(Cl)(Cl)Cl,329.0
CCN(CC)/C(C)=N\c1ccc2c3c(cccc13)C(=O)c1ccccc1-2,C(Cl)(Cl)(Cl)Cl,467.0
COc1cc(/C=C/C2=CC(/C=C/c3ccc(O)c(OC)c3)=[O+][B-](F)(F)O2)ccc1O,CCO,503.0
O=C1C2=C3c4sccc4C=CN3C(=O)C2=C2c3sccc3C=CN12,C(Cl)(Cl)Cl,605.0
CCCCn1c2ccccc2c2cc(-c3nc4ccc(-c5ccc(C=C(CN)C(=O)O)s5)cc4nc3-c3ccc4c(c3)c3ccccc3n4CCCC)ccc21,C(Cl)Cl,435.0
O=[N+]([O-])c1ccc(/C=C/N(c2ccccc2)c2ccccc2)cc1,CN(C)C=O,446.0
CSc1ccc(CCc2cc(CN)c(CCc3cc(CN)ccc3CN)cc2CN)cc1,C(Cl)(Cl)Cl,410.0
NCc1c(N2CCCCC2)cc(-c2ccc3ccccc3c2)c2c1Cc1ccccc1-2,C1CCOC1,362.0
CCOC1=C(C)C2=C(c3cccc(OC)c3O)c3c(C)c(OCC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,499.0
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCOC(=O)C,368.0
CCN(CC)c1ccc(N=Nc2nc(Cl)c(C=Cc3[se]c4ccccc4[n+]3CC)s2)cc1,CO,717.0
CN(C)c1[se]c(-c2ccc(Cl)cc2)nc1-c1ccccc1,C(Cl)(Cl)Cl,360.0
O=C(COc1ccc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(c4cccs4)C=CC2=C3)cc1)NCCCCCC(=O)N1C(=O)CCC1=O,CO,625.0
COc1ccccc1OCc1nnc(-c2cc(-c3ccc(Cl)cc3)nn2Cc2ccc(C(C)(C)C)cc2)o1,C(Cl)Cl,262.0
CCCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,423.0
c1ccc(-c2nc(-c3cccc4ccccc34)n3ccccc23)cc1,C1CCCCC1,362.0
Oc1ccc2ccccc2c1/C=N/C1CCCCC1/N=C/c1c(O)ccc2ccccc12,CC#N,397.0
CCCCCCN1c2ccc(C=C(CN)CN)cc2Sc2cc(CCc3ccc4ccc5cccc6ccc3c4c56)ccc21,CC#N,471.0
COC(=O)CCC1=CC(CCc2cccs2)=[N+]2C1=Cc1c(CCC(=O)OC)cc(CCc3cccs3)n1[B-]2(F)F,C(Cl)Cl,649.0
c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)s3)[nH]c2-c2ccccc2)cc1,CCOCC,384.0
CCN(CC)c1ccc2ccc(=O)oc2c1,CCCCCC,353.0
F[Si](c1ccccc1)(c1ccccc1)c1cccc2ccccc12,C1CCOC1,286.0
CN1CCCc2cc3c(C(F)(F)F)cc(=O)oc3cc21,CCO,408.0
O=C([O-])c1ccccc1-c1c2cc3c4c(c2[o+]c2c5c6c(cc12)CCCN6CCC5)CCCN4CCC3,CS(=O)C,586.0
C[Si]1(C)c2ccc(-c3cccs3)cc2C=Cc2cc(-c3cccs3)ccc21,C(Cl)Cl,354.0
Cc1ccc(-c2nc(-c3ccc(CN)cc3)[nH]c2-c2ccc(C)cc2)cc1,CO,346.0
CCN(CC)c1ccc2nc(/C=C(\CN)C(=O)O)ccc2c1,C(Cl)(Cl)Cl,459.0
O=c1oc2c(ccc3cc(O)ccc32)nc1-c1ccccc1,C1CCCCC1,406.0
CN1C(=O)/C(=C/c2ccncc2)N=C1c1ccccc1,CCO,377.0
CC1=CC(C=Cc2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccccc3)c(C=Cc3ccc(N(C)C)cc3)n1[B-]2(F)F,CC1=CC=CC=C1,708.0
c1ccc(-p2c(-c3cccs3)cc3ccccc32)cc1,C1CCOC1,350.0
FC(F)(F)c1cccc2c1-c1nc3ccccc3n1-c1ccccc1-2,CC#N,341.0
O=C1/C(=C2\Sc3ccc(S(=O)(=O)Nc4ccccc4)cc3C2=O)Sc2ccc(S(=O)(=O)Nc3ccccc3)cc21,CN(C)C=O,542.0
O=C(N/N=C/c1ccccc1O)c1cc2ccccc2cc1O,CC(=O)C,350.0
COC(=O)C1=C(C)NC2=C(C(=O)C(C)(C)CC2)C1c1cccc(Cl)c1Cl,CO,367.0
NC/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)C(=O)O,C1CCOC1,380.0
O=c1oc2ccc(Cl)cc2cc1-c1cc2cc(Cl)ccc2o1,CS(=O)C,373.0
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4cc5ccccc5cc4c3)n2)cc1,CCOC(=O)C,402.0
C/C=C/C=C/C1=N/C(=C\c2ccc(O)cc2)C(=O)N1C,O,421.0
CCCCCc1nc2c3cc(/C=C(\CN)C(=O)O)sc3c3sc(-c4ccc(-c5ccc6c(c5)C5CCCC5N6c5ccc(C)cc5)c5nsnc45)cc3c2nc1CCCCC,C(Cl)(Cl)Cl,547.0
NCc1ccc(N/N=C/c2ccc3ccccc3c2O)cc1,CO,380.0
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,C(Cl)(Cl)Cl,456.0
CCOC(=O)C1=CN(Cc2ccccc2)C=C(C(=O)OCC)C1,CO,371.0
CC(=O)c1ccc2nn(C)c(-c3ccc(C=O)o3)c2c1,CC#N,372.0
O=C1/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)S(=O)(=O)c2ccccc21,C(Cl)Cl,485.0
NC/C(=C\c1ccc(-c2ccc(N(c3ccc(-c4ccc(C=O)cc4)cc3)c3ccc(-c4ccc(/C=C(\CN)c5ccc(CN)cc5)cc4)cc3)cc2)cc1)c1ccc(CN)cc1,C1CCOC1,418.0
CCc1c(C)[nH]c(C2=[N+]3C(=Cc4c(C)c(CC)c(/C=C/c5ccc(N(C)C)cc5)n4[B-]3(F)F)c3ccccc32)c1C,CC#N,713.0
CCN(CC)c1ccc2c(/C=C/C=C/C=C3\N(CCCCCC(=O)O)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)cc(C(C)(C)C)[o+]c2c1,CCO,734.0
COc1ccc2oc(=O)cc(-c3cc(-c4cc5ccccc5oc4=O)nc(-c4cc5ccccc5oc4=O)c3)c2c1,C1=CC=C(C=C1)Cl,355.0
CCCCCCCCOc1ccc(-c2c3c4n(c(-c5ccc(OCCCCCCCC)cc5)c3c3n2[B-](F)(F)[N+]2=C(N=3)c3cccc5cccc2c35)[B-](F)(F)[N+]2=C(N=4)c3cccc4cccc2c34)cc1,C(Cl)(Cl)Cl,747.0
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,C(Cl)(Cl)Cl,382.0
c1csc(-c2ccc(-c3cccs3)s2)c1,CC#N,351.0
CCCCCCc1cc(/C=C(/CN)C(=O)O)sc1-c1sc(-c2ccc(N(c3ccc4c(c3)n(CCCCCC)c(=S)n4CCCCCC)c3ccc4c(c3)n(CCCCCC)c(=S)n4CCCCCC)cc2)cc1CCCCCC,C(Cl)Cl,458.0
Cc1cccc(C)c1C1=c2cc3cc4c5c(c3cc2C2(c3ccccc3Oc3ccccc32)c2cc3c6c7c(cc3cc21)CCCN7CCC6)CCC[N+]=5CCC4,C(Cl)Cl,873.0
CCCCN(CCCC)c1ccc2c(-c3ccccc3)c3ccc(=[NH2+])cc-3oc2c1,O,535.0
c1ccc(-n2c3ccccc3c3cc(-c4nc(-c5cccc(-c6ccc7c8ccccc8c8ccccc8c7c6)c5)nc5ccccc45)ccc32)cc1,C(Cl)Cl,376.0
COc1ccc(-c2cnn(-c3ccc(Cl)cc3)n2)cc1,CO,287.0
O=[N+]([O-])c1cccc(C=NNC(=Cc2ccc3ccccc3n2)c2ccccc2)c1,CCO,425.0
C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCC(C(=O)O)CC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,C(Cl)(Cl)Cl,634.0
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[NH2+])cc-3oc2c1,O,525.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(CCc2ccc3c4ccc(CCc5ccc(C=C(CN)C(=O)O)cc5)cc4n(-c4ccc(C(F)(F)F)cc4)c3c2)cc1,C(Cl)Cl,385.0
Fc1cccc(F)c1-c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1ccccc1,C(Cl)Cl,527.0
O=P1(c2ccccc2)C2=C(c3ccccc31)S(=O)(=O)c1ccccc12,C1CCCCC1,380.0
c1ccc(N2c3ccc4ccccc4c3-c3c4ccccc4nc[n+]3[B-]2(c2ccccc2)c2ccccc2)cc1,CC(=O)C,530.0
CCc1nc2c(nc1CC)C(c1ccccc1)=[N+]1C2=Nc2c3nc(CC)c(CC)nc3c(-c3ccccc3)n2[B-]1(F)F,C1CCOC1,685.0
Brc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(Br)cc1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(Cl)Cl,425.0
CN(CC(O)c1cccc(O)c1)c1ccc([N+](=O)[O-])c(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)c1,C(Cl)(Cl)Cl,369.0
c1ccc(CCc2nc(CCc3ccccc3)c(CCc3ccccc3)c(CCc3ccccc3)c2CCc2ccccc2)cc1,C(Cl)Cl,421.0
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,CC1=CC=CC=C1,396.0
O=C(/C=C(\O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,CC1=CC=CC=C1,441.0
CCn1c2cc(OC)ccc2c2c3nsnc3c3c4ccc(OC)cc4n(CC)c3c21,CN(C)C=O,445.0
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(C3=C4C(=O)N(CCCCCC)C(c5ccc(-c6ccc(/C=C(\CN)C(=O)O)cc6)cc5)=C4C(=O)N3CCCCCC)cc2)cc1,C(Cl)Cl,539.0
COc1c(C)cc(-c2c3ccc(=[NH2+])cc-3sc3cc(N)ccc23)cc1C,O,520.0
c1cc2cccc3[nH]cnc(c1)c23,CC#N,329.0
CCCN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2CCC)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,O,631.0
c1ccc(-c2csc(-c3ccncc3)n2)cc1,CS(=O)C,325.0
CCCCCCc1ccc(-n2c3c4cccc(OC)c4nc(-c4ccc(CN)cc4)c3c3c2c2c(-c4ccc(CN)cc4)nc4c(OC)cccc4c2n3-c2ccc(CCCCCC)cc2)cc1,C(Cl)(Cl)Cl,322.0
CC1=CC(C)=[N+]2C1=C(c1ccncc1)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,505.0
COc1ccc2c(c1)-c1cc3c(cc1[Si]2(c1ccccc1)c1ccccc1)-c1ccccc1[Si]3(c1ccccc1)c1ccccc1,C(Cl)Cl,334.0
CCCSC1=[N+]2C(=C(c3ccccc3)c3ccc(SCCC)n3[B-]2(F)F)C=C1SCN,CCOC(=O)C,545.0
CC1=C2c3ccccc3C(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,CC#N,555.0
CC1(C)Nc2ccccc2-c2[nH]c3ccccc3c(=O)c21,C(Cl)(Cl)(Cl)Cl,402.0
COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1OC,CO,502.0
CN(C)c1ccc(-c2cc[n+](C)cc2)s1,CCO,468.0
O=Cc1c(O)c(-c2nc3ccccc3s2)cc2ccccc12,C(Cl)Cl,352.0
