smiles,solvent,absorption_max,emission_max,quantum_yield,log(e/L mol-1 cm-1),emi_lifetime(ns),abs FWHM (cm-1),emi FWHM (cm-1),abs FWHM (nm),emi FWHM (nm),source
CC1=C(c2ccc[se]2)C(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)c(-c3ccc[se]3)c(C)n1[B-]2(F)F,ClCCl,532,,,4.2742,,,,,,consolidation
CC1=C(c2ccc[se]2)C(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)c(-c3ccc[se]3)c(C)n1[B-]2(F)F,C1CCOC1,533,,,4.2732,,,,,,consolidation
CC1=C(c2ccc[se]2)C(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)c(-c3ccc[se]3)c(C)n1[B-]2(F)F,Cc1ccccc1,534,,,4.2725,,,,,,consolidation
CC1=C(c2ccc[se]2)C(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)c(-c3ccc[se]3)c(C)n1[B-]2(F)F,CN(C)C=O,536,,,4.2709,,,,,,consolidation
CC1=C(c2ccccc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,Cc1ccccc1,530,,0.325,4.415,,,,,,consolidation
CC1=C(c2ccccc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,ClCCl,528,,,4.6021,,,,,,consolidation
CC1=C(c2ccccc2)C2=Cc3c(-c4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,CO,538,,,4.2693,,,,,,consolidation
CC1=C(c2ccccc2)C2=Cc3c(-c4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,541,,,4.2667,,,,,,consolidation
CC1=C(c2ccccc2)C2=Cc3c(-c4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,545,,,4.2636,,,,,,consolidation
CC1=C(c2ccccc2)c2cc3c(C)cc(C)n3c(=O)n2C1=O,C1CCCCC1,437,,,,,,,,,consolidation
CC1=C(c2cccs2)C(C)=[N+]2C1=C(c1ccc(O)cc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,Cc1ccccc1,530,,0.573,4.7993,,,,,,consolidation
CC1=C(c2cccs2)C(C)=[N+]2C1=C(c1ccc(O)cc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,ClCCl,528,,,4.7924,,,,,,consolidation
CC1=C(c2cccs2)C(C)=[N+]2C1=C(c1ccc(O)cc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,CO,521,,,4.7709,,,,,,consolidation
CC1=C(c2cccs2)C(C)=[N+]2C1=C(c1ccc(OS(=O)(=O)c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,ClCCl,533,,,4.6232,,,,,,consolidation
CC1=C(c2cccs2)C(C)=[N+]2C1=C(c1ccc(OS(=O)(=O)c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,CO,526,,,4.6128,,,,,,consolidation
CC1=C(c2cccs2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,Cc1ccccc1,530,,0.472,4.2041,,,,,,consolidation
CC1=C(c2cccs2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,ClCCl,527,,,4.2041,,,,,,consolidation
CC1=C(c2cccs2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,CO,521,,,4.2304,,,,,,consolidation
CC1=C(c2cccs2)C2=Cc3c(-c4cccs4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,CO,548,,,4.2613,,,,,,consolidation
CC1=C(c2cccs2)C2=Cc3c(-c4cccs4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,551,,,4.2589,,,,,,consolidation
CC1=C(c2cccs2)C2=Cc3c(-c4cccs4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,555,,,4.2558,,,,,,consolidation
CC1=C(c2cccs2)C2=Cc3c(-c4cccs4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,548,,0.52,4.2613,,,,,,consolidation
CC1=C(c2ccncc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccncc3)c(C)n1[B-]2(F)F,ClCCl,518,,,4.2858,,,,,,consolidation
CC1=C(c2ccncc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccncc3)c(C)n1[B-]2(F)F,CO,517,,,4.2865,,,,,,consolidation
CC1=C(c2ccncc2)C(C)=[N+]2C1=C(c1ccncc1)c1c(C)c(Br)c(C)n1[B-]2(F)F,ClCCl,519,,,4.2849,,,,,,consolidation
CC1=C(c2ccncc2)C(C)=[N+]2C1=C(c1ccncc1)c1c(C)c(Br)c(C)n1[B-]2(F)F,CCO,516,,,4.2874,,,,,,consolidation
CC1=C(c2ccncc2)C(C)=[N+]2C1=C(c1ccncc1)c1c(C)c(Br)c(C)n1[B-]2(F)F,CCOC(C)=O,515,,,4.2882,,,,,,consolidation
CC1=C(c2ccncc2)C(C)=[N+]2C1=C(c1ccncc1)c1c(C)c(Br)c(C)n1[B-]2(F)F,CO,515,,,4.2882,,,,,,consolidation
CC1=C(CC2=C(C)C3=Cc4c(C)c(C)c(C)n4[B-](F)(F)[N+]3=C2C)C(C)=[N+]2C1=Cc1c(C)c(C)c(C)n1[B-]2(F)F,C1CCCCC1,548,,,4.2613,,,,,,consolidation
CC1=C(CC2=C(C)C3=Cc4c(C)c(C)c(C)n4[B-](F)(F)[N+]3=C2C)C(C)=[N+]2C1=Cc1c(C)c(C)c(C)n1[B-]2(F)F,CS(C)=O,544,,,4.2643,,,,,,consolidation
CC1=C(CC2=C(C)C3=Cc4c(C)c(C)c(C)n4[B-](F)(F)[N+]3=C2C)C(C)=[N+]2C1=Cc1c(C)c(C)c(C)n1[B-]2(F)F,c1ccncc1,548,,,4.2613,,,,,,consolidation
CC1=C(CC2=C(C)C3=Cc4c(C)c(C)c(C)n4[B-](F)(F)[N+]3=C2C)C(C)=[N+]2C1=Cc1c(C)c(C)c(C)n1[B-]2(F)F,ClC(Cl)Cl,548,,,4.2613,,,,,,consolidation
CC1=C(CC2=C(C)C3=Cc4c(C)c(C)c(C)n4[B-](F)(F)[N+]3=C2C)C(C)=[N+]2C1=Cc1c(C)c(C)c(C)n1[B-]2(F)F,CN(C)C=O,543,,,4.2653,,,,,,consolidation
CC1=C(CC2=C(C)C3=Cc4c(C)c(C)c(C)n4[B-](F)(F)[N+]3=C2C)C(C)=[N+]2C1=Cc1c(C)c(C)c(C)n1[B-]2(F)F,CCO,544,,,4.2643,,,,,,consolidation
CC1=C(CC2=C(C)C3=Cc4c(C)c(C)c(C)n4[B-](F)(F)[N+]3=C2C)C(C)=[N+]2C1=Cc1c(C)c(C)c(C)n1[B-]2(F)F,Cc1ccccc1,549,,,4.2603,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3csc(N4CCOCC4)n3)c(C)n1[B-]2(F)F,CC#N,517,,,4.7803,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3csc(N4CCOCC4)n3)c(C)n1[B-]2(F)F,CN(C)C=O,526,,,4.7551,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3csc(N4CCOCC4)n3)c(C)n1[B-]2(F)F,CS(C)=O,522,,,4.6851,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3csc(N4CCOCC4)n3)c(C)n1[B-]2(F)F,CO,514,,,4.6444,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3csc(N4CCOCC4)n3)c(C)n1[B-]2(F)F,CCO,516,,,4.486,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3csc(N4CCOCC4)n3)c(C)n1[B-]2(F)F,CCOC(C)=O,523,,,4.7264,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3csc(N4CCOCC4)n3)c(C)n1[B-]2(F)F,ClCCl,522,,,4.6454,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=Cc1c(C)c(Cc3ccccc3)c(C)n1[B-]2(F)F,ClC(Cl)Cl,532,,,4.2742,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=Cc1c(C)c(Cc3ccccc3)c(C)n1[B-]2(F)F,C1CCCCC1,532,,,4.2742,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=Cc1c(C)c(Cc3ccccc3)c(C)n1[B-]2(F)F,CN(C)C=O,527,,,4.2783,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=Cc1c(C)c(Cc3ccccc3)c(C)n1[B-]2(F)F,CCO,526,,,4.279,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=Cc1c(C)c(Cc3ccccc3)c(C)n1[B-]2(F)F,CCCCCC,529,,,4.2765,,,,,,consolidation
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=Cc1c(C)c(Cc3ccccc3)c(C)n1[B-]2(F)F,Cc1ccccc1,533,,,4.2732,,,,,,consolidation
CC1=C(CCc2ccc([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(CCc3ccc([Si](c4ccccc4)(c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,ClCCl,575,,0.15,4.8299,,,,,,consolidation
CC1=C(CCc2ccc(C(=O)OC(C)(C)C)cc2)C(C)=[N+]2C1=C(c1ccc(CC[Si](C)(C)C)cc1)c1c(C)c(CCc3ccc(C(=O)OC(C)(C)C)cc3)c(C)n1[B-]2(F)F,Cc1ccccc1,580,,,4.2365,,,,,,consolidation
CC1=C(CCc2ccccc2)C2=Cc3c(CCc4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,CO,570,,,4.244,,,,,,consolidation
CC1=C(CCc2ccccc2)C2=Cc3c(CCc4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,573,,,4.2418,,,,,,consolidation
CC1=C(CCc2ccccc2)C2=Cc3c(CCc4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,577,,,4.2388,,,,,,consolidation
CC1=C(Cl)C(/C=C/c2ccc3c(c2)c2ccccc2n3Cc2cn(CCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)nn2)=[N+]2C1=C(c1ccc(C)cc1)c1c(C)c(Cl)c(C)n1[B-]2(F)F,CCO,612,,,,,,,,,consolidation
CC1=C(Cl)C(/C=C/c2ccc3c(c2)c2ccccc2n3Cc2cn(CCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)nn2)=[N+]2C1=C(c1ccc(I)cc1)c1c(C)c(Cl)c(C)n1[B-]2(F)F,CCO,612,,0.4,4.9533,,,,,,consolidation
CC1=C(Cl)C(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)c(Cl)c(C)n1[B-]2(F)F,CC#N,523,,,4.2815,,,,,,consolidation
CC1=C(Cl)C(C)=[N+]2C1=C(c1c(C)cc(-c3ccccc3)cc1C)c1c(C)c(Cl)c(C)n1[B-]2(F)F,ClCCl,529,,,4.2765,,,,,,consolidation
CC1=C(Cl)C(C)=[N+]2C1=C(c1c(C)cc(-c3ccccc3)cc1C)c1c(C)c(Cl)c(C)n1[B-]2(F)F,CO,525,,,4.2799,,,,,,consolidation
CC1=C(Cl)C(C)=[N+]2C1=C(c1c(C)cc(-c3ccccc3)cc1C)c1c(C)c(Cl)c(C)n1[B-]2(F)F,Cc1ccccc1,531,,,4.2749,,,,,,consolidation
CC1=C(Cl)C(C)=[N+]2C1=C(c1c(-c3ccccc3)cc(-c3ccccc3)cc1-c1ccccc1)c1c(C)c(Cl)c(C)n1[B-]2(F)F,ClCCl,539,,,4.2683,,,,,,consolidation
CC1=C(Cl)C(C)=[N+]2C1=C(c1c(-c3ccccc3)cc(-c3ccccc3)cc1-c1ccccc1)c1c(C)c(Cl)c(C)n1[B-]2(F)F,CO,535,,,4.2716,,,,,,consolidation
CC1=C(Cl)C(C)=[N+]2C1=C(c1c(-c3ccccc3)cc(-c3ccccc3)cc1-c1ccccc1)c1c(C)c(Cl)c(C)n1[B-]2(F)F,Cc1ccccc1,541,,,4.2667,,,,,,consolidation
CC1=C(Cl)C(C)=[N+]2C1=C(c1ccc(-c3ccccc3)cc1)c1c(C)c(Cl)c(C)n1[B-]2(F)F,ClCCl,527,,,4.2783,,,,,,consolidation
CC1=C(Cl)C(C)=[N+]2C1=C(c1ccc(-c3ccccc3)cc1)c1c(C)c(Cl)c(C)n1[B-]2(F)F,CO,524,,,4.2806,,,,,,consolidation
CC1=C(Cl)C(C)=[N+]2C1=C(c1ccc(-c3ccccc3)cc1)c1c(C)c(Cl)c(C)n1[B-]2(F)F,Cc1ccccc1,531,,,4.2749,,,,,,consolidation
CC1=C(Cl)C(C)=[N+]2C1=Cc1c(C)c(Cl)c(C)n1[B-]2(F)F,CC#N,526,,,4.279,,,,,,consolidation
CC1=C(I)C(/C=C/c2ccc(N(C)C)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C)n1[B-]2(F)F,Cc1ccccc1,629,,,,,,,,,consolidation
CC1=C(I)C(/C=C/c2ccc(O)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(/C=C/c3ccc(O)cc3)n1[B-]2(F)F,ClCCl,655,,,4.1838,,,,,,consolidation
CC1=C(I)C(/C=C/c2ccc(OP3(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N3)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(/C=C/c3ccc(OP4(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N4)cc3)n1[B-]2(F)F,ClCCl,638,,,4.1951,,,,,,consolidation
CC1=C(I)C(/C=C/c2ccncc2)=[N+]2C1=C(c1ccc3c(c1)OCCOCCOCCOCCO3)c1c(C)c(I)c(/C=C/c3ccncc3)n1[B-]2(F)F,CC#N,630,,,,,,,,,consolidation
CC1=C(I)C(/C=C/c2cncn2C)=[N+]2C1=C(c1ccncc1)c1c(C)c(I)c(/C=C/c3cncn3C)n1[B-]2(F)F,CO,666,,,,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1c(C)cccc1C)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,535,,,4.2716,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1c(C)cccc1C)c1c(C)c(I)c(C)n1[B-]2(F)F,CN(C)C=O,536,,,4.2709,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,534,,0.0245,4.7,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)c1c(C)c(I)c(C)n1[B-]2(F)F,C1CCOC1,531,,,4.2749,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,531,,,4.2749,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,519,,,4.2849,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(Br)cc1)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,537,,,4.27,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(Br)cc1)c1c(C)c(I)c(C)n1[B-]2(F)F,C1CCOC1,536,,,4.2709,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(Br)s1)c1c(C)c(I)c(C)n1[B-]2(F)F,C1CCOC1,553,,,4.2572,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(Br)s1)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,553,,,4.2572,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(C)cc1)c1c(C)c(I)c(C)n1[B-]2(F)F,C1CCOC1,533,,,4.2732,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(-c3ccc(Br)s3)s1)c1c(C)c(I)c(C)n1[B-]2(F)F,C1CCOC1,551,,,4.2589,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(-c3ccc(Br)s3)s1)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,552,,,4.2582,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(-c3cccs3)s1)c1c(C)c(I)c(C)n1[B-]2(F)F,C1CCOC1,550,,,4.2596,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(-c3cccs3)s1)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,551,,,4.2589,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(-c3ccnc(-c4ccccn4)c3)cc1)c1c(C)c(I)c(C)n1[B-]2(F)F,CC#N,530,,,4.2758,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(I)s1)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,550,,,4.2596,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(N(C)C)cc1)c1c(C)c(I)c(C)n1[B-]2(F)F,CN(C)C=O,533,,,4.2732,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccc(NC(=O)c3ccc(-c4nnc(C)nn4)cc3)cc1)c1c(C)c(I)c(C)n1[B-]2(F)F,CC#N,529,,,4.2765,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1cccc(-c3nnc(C)nn3)c1)c1c(C)c(I)c(C)n1[B-]2(F)F,CC#N,528,,,4.2774,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(CCCCC3=C(C)C4=C(c5ccccc5)c5c(C)c(I)c(C)n5[B-](F)(F)[N+]4=C3C)c(C)n1[B-]2(F)F,Cc1ccccc1,576,,,,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C)n1[B-]2(F)F,C1COCCO1,534,,,4.2725,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C)n1[B-]2(F)F,CCCCCC,534,,,4.2725,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C)n1[B-]2(F)F,CN(C)C=O,536,,,4.2709,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C)n1[B-]2(F)F,C1CCOC1,533,,,4.2732,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,536,,,4.2709,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C)n1[B-]2(F)F,CC#N,528,,,4.2774,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C)n1[B-]2(F)F,CO,529,,,4.2765,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C)n1[B-]2(F)F,Cc1ccccc1,538,,,4.2693,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C=Cc3ccc(N(C)C)cc3)n1[B-]2(F)F,Cc1ccccc1,629,,,4.2014,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1cccs1)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,548,,,4.2613,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1cccs1)c1c(C)c(I)c(C)n1[B-]2(F)F,C1CCOC1,548,,,4.2613,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccncc1)c1c(C)c(I)c(C)n1[B-]2(F)F,CN(C)C=O,550,,,4.2596,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(c1ccncc1)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,525,,,4.2799,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(CCC(=O)O)c1c(C)c(I)c(C)n1[B-]2(F)F,CCO,525,,,,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(CCCCCBr)c1c(C)c(I)c(C)n1[B-]2(F)F,CCO,527,,,4.2783,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(OCCCN1C(=O)c3ccccc3C1=O)c1c(C)c(I)c(C)n1[B-]2(F)F,CCCCCC,532,,,,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(OCCCN1C(=O)c3ccccc3C1=O)c1c(C)c(I)c(C)n1[B-]2(F)F,Cc1ccccc1,536,,,,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(OCCCN1C(=O)c3ccccc3C1=O)c1c(C)c(I)c(C)n1[B-]2(F)F,C1CCOC1,532,,,,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(OCCCN1C(=O)c3ccccc3C1=O)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,532,,,,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(OCCCN1C(=O)c3ccccc3C1=O)c1c(C)c(I)c(C)n1[B-]2(F)F,CO,529,,,,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(OCCCN1C(=O)c3ccccc3C1=O)c1c(C)c(I)c(C)n1[B-]2(F)F,CC#N,528,,,,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=C(OCCCN1C(=O)c3ccccc3C1=O)c1c(C)c(I)c(C)n1[B-]2(F)F,CS(C)=O,536,,,,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=Cc1c(C)c(I)c(C)n1[B-]2(F)C(F)(F)F,CO,532,,,4.2742,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=Cc1c(C)c(I)c(C)n1[B-]2(F)F,ClC(Cl)Cl,543,,,4.2653,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=Cc1c(C)c(I)c(C)n1[B-]2(F)F,C1CCCCC1,544,,,4.2643,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=Cc1c(C)c(I)c(C)n1[B-]2(F)F,CN(C)C=O,555,,,4.2558,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=Cc1c(C)c(I)c(C)n1[B-]2(F)F,CCO,535,,,4.2716,,,,,,consolidation
CC1=C(I)C(C)=[N+]2C1=Cc1c(C)c(I)c(C)n1[B-]2(F)F,Cc1ccccc1,533,,,4.2732,,,,,,consolidation
CC1=C(I)C(C=Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)=[N+]2C1=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(C)c(I)c(C=Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)n1[B-]2(F)F,CN(C)C=O,640,,,4.194,,,,,,consolidation
CC1=C(I)C(C=Cc2cc[n+](C)cc2)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C=Cc3cc[n+](C)cc3)n1[B-]2(F)F,CC#N,649,,,4.1878,,,,,,consolidation
CC1=C(I)C(C=Cc2cccs2)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C=Cc3cccs3)n1[B-]2(F)F,CN(C)C=O,670,,,4.1741,,,,,,consolidation
CC1=C(I)C(C=Cc2ccncc2)=[N+]2C1=C(c1ccccc1)c1c(C)c(I)c(C=Cc3ccncc3)n1[B-]2(F)F,CC#N,620,,,4.2076,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=C(C)c1c(C)c(S(=O)(=O)[O-])c(C)n1[B-]2(F)F,O,491,,,4.309,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=C(C)c1c(C)c(S(=O)(=O)[O-])c(C)n1[B-]2(F)F,CC#N,507,,,4.2953,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)c(S(=O)(=O)[O-])c(C)n1[B-]2(F)F,O,501,,,4.3002,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=C(c1ccc([N+](=O)[O-])cc1)c1c(C)cc(C)n1[B-]2(F)F,O,497,,,4.3036,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=C(c1ccc(I)cc1)c1c(C)c(S(=O)(=O)[O-])c(C)n1[B-]2(F)F,O,498,,,4.3028,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=C(c1ccc(I)cc1)c1c(C)cc(C)n1[B-]2(F)F,O,494,,,4.3062,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=C(c1ccc(N)cc1)c1c(C)c(S(=O)(=O)[O-])c(C)n1[B-]2(F)F,O,496,,,4.3045,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=C(c1ccc(N)cc1)c1c(C)cc(C)n1[B-]2(F)F,O,492,,,4.3081,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=C(c1ccc(N=NN)cc1)c1c(C)c(S(=O)(=O)[O-])c(C)n1[B-]2(F)F,O,498,,,4.3028,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=C(c1ccc(N=NN)cc1)c1c(C)cc(C)n1[B-]2(F)F,O,494,,,4.3062,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=C(c1ccc(-n3cc(CCCC(=O)O)nn3)cc1)c1c(C)c(S(=O)(=O)[O-])c(C)n1[B-]2(F)F,O,498,,,4.3028,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=Cc1c(C)c(S(=O)(=O)[O-])c(C)n1[B-]2(F)F,O,491,,,4.309,,,,,,consolidation
CC1=C(S(=O)(=O)[O-])C(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)F,O,495,,,4.3054,,,,,,consolidation
CC1=C(Sc2ccccc2)C2=Cc3c(Sc4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,551,,,4.2589,,,,,,consolidation
CC1=C(Sc2ccccc2)C2=Cc3c(Sc4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,CO,550,,,4.2596,,,,,,consolidation
CC1=C(Sc2ccccc2)C2=Cc3c(Sc4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,553,,,4.2572,,,,,,consolidation
