abs,em,plqy,k,smiles,solvent,solvent_num,tag,tag_name,Molecular_Weight,LogP,TPSA,Avg_Gasteiger_Charge,Double_Bond_Count,Ring_Count,unimol_plus,split
,,,4.239999771118164,CCCC(=O)c1c(O)c(CC=C(C)C)c(O)c(CC2=C(O)[C@@](C)(CC=C(C)C)C(O)=C(C(=O)C(C)C)C2=O)c1O,CCO,2,13,6n6,554.6800000000004,6.632000000000007,152.36,-0.064256487,13,2,3.838059,train
564.0,619.0,0.2599999904632568,31500.0,CCCN(CCC)c1ccc2c(-c3ccccc3C(=O)[O-])c3c([o+]c2c1)-c1ccc(N)cc1C3,O,8,11,6p6,452.55400000000026,5.524200000000005,80.69,-0.043541044,24,5,2.9389694,train
499.0,612.0,,,CN(CCO)c1ccc(/C=C/C2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,ClC(Cl)Cl,3,13,6n6,347.46200000000016,4.218460000000003,71.05,-0.04925518,9,2,2.7582238,test
351.0,439.0,0.0031999999191612,,Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCOC(C)=O,14,13,6n6,241.29,3.7452400000000017,49.33,-0.059615011,13,2,4.7671614,train
503.0,514.0,0.9229999780654908,,COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,ClCCl,0,5,BODIPY,384.2350000000002,4.551140000000005,26.4,-0.039046121,14,4,3.165797,train
,,,354813.0,FC(F)(F)COc1cc2[nH]c1c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c(-c3ccccc3)c3nc(c2-c2ccccc2)C=C3)C=C1,ClCCl,0,7,Porphyrin,712.7750000000002,12.264699999999984,66.59,-0.040760147,48,9,5.2224984,train
474.0,,,,CN(CCO[Si](C)(C)C(C)(C)C)c1ccc(-c2ccc(-c3ccc(/C=C(/C#N)C(=O)O)s3)s2)cc1,C1CCOC1,5,12,5n6,524.7840000000002,7.5931800000000065,73.56,-0.044857548,18,3,2.4297013,train
,,,23988.0,CC(=O)c1cc(Cc2ccccc2)c(O)cc1O,CO,1,13,6n6,242.274,2.8912000000000018,57.53,-0.066645797,13,2,4.952962,test
374.0,579.0,,,CN(C)c1ccc(-c2cnc(-c3ccc(S(=O)(=O)NCCN)cc3)o2)cc1,CO,1,12,5n6,386.4770000000001,2.3116000000000003,101.46,-0.052849971,19,3,3.462833,train
420.0,490.0,0.959999978542328,17200.0,CCC1=C(C)C(=O)n2c1cc1c(C)cc(C)n1c2=O,ClC(Cl)Cl,3,15,Benz,256.305,2.55514,43.48,-0.027440154,13,3,3.192821,test
501.0,,,,CCCCCCc1cc(-c2ccc(N(c3ccc4c(c3)OCCO4)c3ccc4c(c3)OCCO4)cc2)sc1-c1cc2sc(/C=C(\C#N)C(=O)O)cc2s1,ClCCl,0,6,Triphenylamine,760.9590000000002,11.484879999999986,101.25,-0.040585077,34,8,5.9561315,train
,,,33884.0,COc1ccc(OC)c2c(=O)c3c(OC)cc(C)cc3oc12,CO,1,9,Acridines,300.31,3.280420000000002,57.900000000000006,-0.043251794,17,3,4.153267,train
,,,13700.0,COc1cc(O)c2c(c1)C(=O)C1=C(C[C@@H](Cl)C(C)(C)O1)C2=O,CO,1,9,Acridines,322.7440000000001,2.840200000000001,72.83000000000001,-0.04148558,9,3,3.5317256,train
443.0,547.0,0.1000000014901161,2796.0,Cc1ccc(S(=O)(=O)/N=c2/cc3ccc(Cl)cc3cn2-c2ccccc2)cc1,CC#N,4,11,6p6,408.9100000000001,4.881920000000004,51.43,-0.035489123,26,4,3.147364,test
589.0,,,6800.0,CC1=C(c2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)cc2)S[C@]2(C)C1=C1C(=C3c4ccccc4C(C)[C@]32C)C(F)(F)C(F)(F)C1(F)F,C1CCOC1,5,12,5n6,722.7980000000003,12.454099999999984,28.68,-0.031415774,32,9,3.321254,train
595.0,666.0,0.2879999876022339,,Cc1cc(/C=C/c2ccc(N(C)C)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,C1CCOC1,5,5,BODIPY,351.209,4.263220000000003,11.18,-0.04415932,15,4,2.7833114,train
,,,17378.0,COc1cc(C(C2=C(O)CC(C)(C)CC2=O)C2=C(O)CC(C)(C)CC2=O)cc(OC)c1OC,CCO,2,13,6n6,458.5510000000003,5.198400000000005,102.29000000000002,-0.058589786,10,3,4.212647,valid
,,,46773.0,COc1ccc(C(c2ccc(OC)cc2)c2cc(C(c3ccc(OC)cc3)c3ccc(OC)cc3)c3cccccc2-3)cc1,ClCCl,0,13,6n6,580.7240000000003,9.1862,36.92,-0.052272687,34,6,3.13391,test
499.0,514.0,0.449999988079071,,CC1=CC(C)=[N+]2C1=C(Cl)c1c(C)cc(C)n1[B-]2(F)F,CO,1,5,BODIPY,282.53000000000003,3.681940000000002,7.939999999999999,-0.025922591,8,3,3.1441154,train
382.0,511.0,0.0680000036954879,,COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)N=C(O)OC(C)(C)C,OCC(F)(F)F,25,8,PAHs,496.5630000000002,6.614400000000006,94.15,-0.044282991,28,5,3.3268223,test
555.0,571.0,0.22,,COc1ccc(F)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c1,CS(C)=O,7,5,BODIPY,356.15600000000006,4.344920000000004,17.17,-0.03919463,15,4,2.8684423,test
,,,27542.099609375,O=C(O)c1cccc2c1c(O)nc1ccccc12,CCO,2,11,6p6,239.23,2.7918000000000003,70.42,-0.057344399,17,3,4.3984413,train
469.0,573.0,0.5379999876022339,,Cc1cc(O)c(C(=O)/C=C/c2ccc(N(C)C)cc2)c(=O)o1,ClCCl,0,13,6n6,299.3260000000001,2.615920000000001,70.75,-0.050662623,15,2,3.2481225,train
502.0,512.0,,85015.9,Cc1cc(C)n2c1C(=c1ccc(=C3C=[N+](CCCCCc4ccc(CCC(N)(CO)CO)cc4)N=N3)cc1)c1c(C)cc(C)n1[B-]2(F)F,ClC(Cl)Cl,3,5,BODIPY,654.6150000000002,4.454980000000004,104.07,-0.05196825,26,6,3.6722987,train
,,,3.130000114440918,O=Cc1cc(Cc2c(C(=O)O)cc(O)c(O)c2O)ccc1O,CO,1,13,6n6,304.254,1.6104999999999996,135.29000000000002,-0.086957699,14,2,4.654792,train
454.0,597.0,0.5899999737739563,21811.0,O=C1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C(=O)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,Cc1ccccc1,6,6,Triphenylamine,694.8340000000003,12.735599999999977,40.620000000000005,-0.039876653,50,9,4.2498846,test
496.0,616.0,0.0199999995529651,,CCn1c2ccccc2c2cc(/C=C/C3=C(C#N)C(=C(C#N)C#N)OC3(C)C)ccc21,C1CCOC1,5,3,Carbazole,404.4730000000002,5.757840000000005,85.53,-0.029267428,18,4,2.756597,train
389.0,487.0,,28500.0,O=C1C(=Cc2ccc(Br)cc2)Oc2cccc(O)c21,CC#N,4,10,5p6,317.13800000000003,3.7709000000000015,46.53,-0.042525645,14,3,3.4956892,train
400.0,560.0,0.6100000143051147,,Cc1cc(C)c(B(c2cc(C#Cc3ccccc3)sc2-c2sc(C#Cc3ccccc3)cc2P(=O)(c2ccccc2)c2ccccc2)c2c(C)cc(C)cc2C)c(C)c1,CO,1,12,5n6,814.865,10.28232,17.07,-0.036234391,47,8,3.6338007,train
433.0,499.0,0.0020000000949949,32454.0,COc1cc2c(cc1/C=C(\C#N)c1nc3ccccc3s1)c1ccccc1n2C,C1CCOC1,5,3,Carbazole,395.48700000000014,6.013980000000004,50.84,-0.035891349,26,5,3.3158379,train
425.0,520.0,0.3799999952316284,7400.0,Cn1nc(-c2ccccc2)c2nc3cc(F)ccc3nc21,C1CCOC1,5,11,6p6,278.29,3.322600000000002,43.6,-0.031171684,21,4,3.269668,test
410.0,,,,CCCCCCc1nc(-c2nc(CCCCCC)c(-c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)s2)sc1-c1ccc(/C=C(\C#N)C(=O)O)cc1,ClCCl,0,6,Triphenylamine,811.0860000000001,13.32477999999998,108.57,-0.042949384,36,6,3.9574637,valid
365.0,480.0,0.4699999988079071,25400.0,COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,CS(C)=O,7,13,6n6,284.31100000000004,3.305500000000002,55.760000000000005,-0.060679681,14,2,3.8332958,train
,,,30800.0,CCC1=C(C)C(OC)=N/C1=C\c1[nH]c(C)c(CCC(=O)OC)c1C,CS(C)=O,7,-1,None,330.4280000000001,3.8630400000000025,63.67999999999999,-0.048626317,9,2,3.2391715,valid
460.0,588.0,0.8399999737739563,,N#Cc1nc2c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3c2nc1C#N,Cc1ccccc1,6,6,Triphenylamine,766.908,13.953159999999972,79.84,-0.035882772,57,10,4.2501373,train
,,,34600.0,COC(=O)CCC1C2=N/C(=C\C3=N/C(=C\C4N/C(=C\C5=N/C(=C\2)C(CCC(=O)OC)C5C)CC4C)CC3C)C1C,ClCCl,0,7,Porphyrin,546.7120000000004,5.334600000000005,101.71,-0.044592221,9,5,2.9786072,train
331.0,,,6800.0,Cc1cc(C)c(B(c2ccc(B3N(C(C)(C)C)C=CN3C(C)(C)C)s2)c2c(C)cc(C)cc2C)c(C)c1,C1CCCCC1,10,5,BODIPY,510.40900000000033,5.4958200000000055,6.48,-0.040535129,18,4,3.747621,train
644.0,,,,CCCCCCCCn1nc2c(-c3ccc(C(=O)O)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc3c(-c3ccc(-c4cccc5c4C4C6CCC(C6)C4N5c4ccccc4)s3)c2n1,ClCCl,0,10,5p6,897.1609999999997,14.863499999999968,97.03,-0.039185728,51,12,4.249639,test
599.0,620.0,0.800000011920929,91201.0,Cc1cc(C)n2c1C=C1c3ccccc3C(c3ccc[nH]3)=[N+]1[B-]2(F)F,C1CCOC1,5,5,BODIPY,335.166,4.030940000000003,23.73,-0.037405198,18,5,2.8339086,train
,335.0,,,N#Cc1cc2ccccc2[nH]1,CS(C)=O,7,10,5p6,142.16099999999997,2.03958,39.58,-0.044120586,10,2,4.7353725,train
409.0,,,,CC1=S=C(N2CCOCC2)SC1=C1C=C(I)C=C(I)C1=O,CC#N,4,12,5n6,545.2049999999999,3.552900000000002,29.54,-0.031265105,6,3,1.7032961,train
567.0,581.0,0.7799999713897705,,CC[N+](C)=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(/C=C/c4ccc(OCC(=O)OC)cc4)cc(C)c32)C=C1,CO,1,5,BODIPY,557.4500000000003,6.052560000000007,48.400000000000006,-0.048746108,22,5,3.504805,train
,,,4.480000019073486,C#CCOc1c(F)c(F)c(C(=C2C=CC(C(C(=O)OCC)=C(O)OCC)=N2)c2ccc[nH]2)c(F)c1F,ClCCl,0,12,5n6,504.4360000000002,4.722500000000004,93.14,-0.042674397,16,3,3.5125246,train
405.0,460.5,0.2899999916553497,,F[B-]1(F)n2cccc2C(Nc2ccccc2)=C2C=CC=[N+]21,CCO,2,4,Cyanine,283.09000000000003,3.158200000000001,19.97,-0.045787138,14,4,3.1579623,valid
,,0.4510000050067901,,CCCCN1C(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Oc5ccc(C(C)(C)C)cc5)cc5c(=O)n6c(c7cc(Oc8ccc(C(C)(C)C)cc8)c(c8c(Oc9ccc(C(C)(C)C)cc9)cc(c2c38)C1=O)c4c57)=Cc1cccc[n+]1[B-]6(F)F,Cc1ccccc1,6,1,Naphthalimide,1162.1959999999997,17.726999999999975,100.18,-0.032707823,62,13,3.6590292,train
402.0,531.0,0.0799999982118606,1072.0,c1cc2ccc1CCCc1cc3c(cc1CCCc1ccc(c4nsnc14)CCC3)CCC2,ClC(Cl)Cl,3,10,5p6,452.6670000000003,7.019300000000007,25.78,-0.037153669,22,12,3.602728,train
,,,24500.0,O=c1c2ncn(COCCO)c2[nH]c2ncc(C(c3ccccc3)(c3ccccc3)c3ccccc3)n12,CO,1,10,5p6,491.55100000000016,3.721400000000002,97.44,-0.051529805,33,6,4.7102857,train
527.0,,,,Cn1c(-c2ccccc2)c(N=Nc2nc3ccccc3s2)c2ccccc21,ClC(Cl)Cl,3,10,5p6,368.4650000000001,6.870400000000004,42.54,-0.03542042,27,5,3.1130402,train
369.0,409.0,0.7099999785423279,17900.0,CCCCCCc1ccc(-[n+]2c3n(c4c5ccccc5c5ccccc5c42)[B-](C)(C)c2cc(-n4c5ccccc5c5ccccc54)ccc2-3)cc1,CC#N,4,3,Carbazole,659.6860000000003,11.385099999999987,13.739999999999998,-0.033602414,47,10,3.7198615,train
461.0,,,,CCCCCCC1(CCCCCC)c2cc(-c3ccc(C=C(C#N)C#N)s3)ccc2-c2ccc(N(c3ccccc3)c3ccc(C(=O)O)cc3)cc21,C1CCOC1,5,6,Triphenylamine,703.9520000000002,13.220959999999977,88.12,-0.040742357,31,6,4.6739497,test
428.0,482.0,0.00089999998454,,CC1=N/C(=C\c2ccc(N(C)C)cc2)C(=O)N1C,ClCCl,0,12,5n6,243.31,1.9839,35.910000000000004,-0.04589654,9,2,3.3178627,train
,,,6019.0,CC(=O)OCCN1C2=C(C(=O)CC(C)(C)C2)C(C)C2=C1CC(C)(C)CC2=O,CO,1,4,Cyanine,373.4930000000002,3.787600000000003,63.68,-0.03812551,5,3,4.1009865,train
445.0,602.0,,,CC1(C)c2ccccc2-c2ccc(C3c4cc(-c5ccc(-c6ccc(C=C(C#N)C(=O)O)s6)s5)cc5c4C(CCC5)N3c3ccccc3)cc21,CCO,2,12,5n6,686.9019999999999,11.428479999999988,64.33,-0.038832316,36,9,3.0004983,train
797.0,816.0,,,CC1(C)C(=CC=C2CCC(C=CC3=[N+](CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2c2ccc(C(=O)[O-])cc2)N(CCCCS(=O)(=O)[O-])c2ccccc21,CO,1,4,Cyanine,798.016,6.831600000000008,157.95,-0.060579135,28,6,4.0018454,valid
,380.0,0.1800000071525573,,COC(=O)C([NH3+])Cc1ccc2oc(-c3ccncc3)nc2c1,CO,1,10,5p6,298.32200000000006,1.2158,92.86,-0.041481102,17,3,4.4796586,valid
,,,4.71999979019165,CC1=CC(=O)O/C1=C\C[C@@]1(C)CC[C@@H]2[C@@]3(C)CCC[C@@](C)(C(=O)O)[C@@H]3CC[C@@]2(C)O1,CO,1,-1,None,416.5580000000002,5.398600000000005,72.83000000000001,-0.044549366,4,4,4.5766277,train
,,,331131.0,CCCCCCc1c2nc(c(-c3ccc(OCCCC)cc3)c3ccc(cc4nc(c(-c5ccc(OCCCC)cc5)c5ccc1[nH]5)C=C4)[nH]3)C=C2,ClCCl,0,7,Porphyrin,690.9320000000001,12.470199999999982,75.82000000000001,-0.046666713,36,7,2.8787332,valid
,,,63000.0,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(N3CCCC3)ccc12,O,8,9,Acridines,385.4190000000002,4.863200000000003,70.74999999999999,-0.043266399,23,5,2.9413385,valid
,,,22387.099609375,CCCCCCCc1ccc(C(c2ccccc2)c2ccc(CCCCCCC)o2)o1,CCO,2,12,5n6,420.6370000000004,9.078600000000002,26.28,-0.046426149,16,3,5.457323,test
450.0,,,,CC(C)(C)c1cc(-c2c3nc(cc4[nH]c(cc4/C=C/C(=O)O)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(cc5[nH]c2cc5C=CC(=O)O)C(C=CC(=O)O)=C4)C(/C=C/C(=O)O)=C3)cc(C(C)(C)C)c1,CCO,2,7,Porphyrin,967.1760000000002,13.397199999999986,206.56,-0.051209036,44,7,3.7340143,train
620.0,651.0,0.5600000023841858,,F[B-]1(F)n2c(cc(Br)c2Br)C(c2ccccc2)=C2C=C(Br)C(c3ccc[nH]3)=[N+]21,ClCCl,0,5,BODIPY,569.8380000000001,6.131100000000004,23.73,-0.029476809,19,5,2.8102338,train
370.0,441.0,0.9900000095367432,10400.0,C(=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClCCl,0,6,Triphenylamine,514.6720000000003,10.796599999999987,6.48,-0.047489181,37,6,3.6511483,train
380.0,571.0,0.0460000000894069,,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CN(C)C=O,9,13,6n6,249.313,2.964900000000001,20.31,-0.047013618,13,2,3.2946234,train
,,,92102.0,F[B-]1(F)N2C(=[Cl+])C(Cl)=CC2=C(Cl)c2cc(Cl)c(Cl)n21,ClCCl,0,5,BODIPY,364.20200000000006,4.056100000000001,8.17,,8,3,3.4990048,test
522.0,538.0,0.4000000059604645,,Cc1ccc(C2=C3C=CC(=[Cl+])N3[B-](F)(F)n3c2cc(Cl)c3Cl)cc1,CO,1,5,BODIPY,385.437,4.650020000000002,8.17,,14,4,3.423932,test
353.0,487.0,,,COc1cc(N(CC(=O)[O-])CC(=O)[O-])c2ncccc2c1,O,8,11,6p6,288.259,-1.4504,105.62,-0.131890983,13,2,4.078286,train
,579.0,,,C(=C/c1ncc2ccccc2n1)\c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CC#N,4,6,Triphenylamine,475.5950000000001,8.937000000000001,29.020000000000003,-0.043379048,36,6,3.135886,test
,,,6606.0,O=c1sccc2c1ccc1ccccc12,CC#N,4,8,PAHs,212.273,3.4147000000000007,17.07,-0.03429489,17,3,3.8762994,test
,,,9200.0,CC(C)(C)C(=O)N=c1c2ccccc2[nH]c2ccccc12,O,8,9,Acridines,278.3550000000001,3.794500000000002,45.22,-0.042278408,18,3,3.7846541,train
,,,14000.0,ClC1=NC(=C(c2ccccc2)c2ccc(Cl)[nH]2)C=C1,CC#N,4,12,5n6,289.165,4.634600000000002,28.15,-0.038975042,14,3,3.216461,train
,349.0,0.0419999994337558,,C(=C/c1ccccc1)\c1ccccc1,CCCCOCCCC,21,13,6n6,180.25,3.857000000000003,0.0,-0.053653867,13,2,4.0478845,train
,,,36308.0,Cn1c2ccccc2c(=O)c2c(O)c(I)c(O)cc21,CCO,2,9,Acridines,367.142,2.7075000000000014,62.46000000000001,-0.055016204,17,3,2.7811062,train
441.0,,,,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc4c(=O)n5c6ccc(C(=O)O)cc6nc5c5cccc3c45)cc2)cc1,C1CCOC1,5,6,Triphenylamine,757.9310000000003,12.34509999999998,93.37,-0.042864501,44,8,4.2499533,train
370.0,545.0,0.18,,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,CC#N,4,8,PAHs,253.345,3.597100000000003,20.31,-0.042359372,12,3,3.7028522,test
477.0,555.0,,,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccc(/C=C/c5ccccc5)cc4)c4ccc(/C=C/c5ccccc5)cc4)cc3)s2)s1)C(=O)O,C1CCOC1,5,6,Triphenylamine,708.9080000000004,12.94577999999998,64.33,-0.04345272,44,7,4.1296525,train
,,,19953.0,Cc1cc(=O)c2c(ccc3c(Cc4ccccc4)noc32)o1,CCO,2,10,5p6,291.30600000000004,3.833420000000002,56.24,-0.030992059,22,4,3.8370376,test
337.0,384.0,,,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(C(=O)c2cccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)n2)n1,ClCCl,0,3,Carbazole,739.0199999999999,13.091799999999974,52.71,-0.03589206,43,8,3.8024247,train
331.0,420.0,0.3899999856948852,15849.0,COC(=O)c1nc2c(N(C)C)[nH]c(=N)nc2n1Cc1ccccc1,CO,1,10,5p6,326.36000000000007,1.1397699999999993,99.89,-0.052467924,18,3,3.3460445,train
724.0,658.0,,,CCCCCCCCN1C(=O)C2=C(c3ccc(-c4sc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5c4OCCO5)s3)N(CCCCCCCC)C(=O)C2=C1c1ccc(-c2ccc(/C=C(/C#N)C(=O)O)s2)s1,ClCCl,0,4,Cyanine,1085.451999999999,16.693979999999964,123.41,-0.038328758,44,10,3.9939294,train
,,,18000.0,C[NH+]1c2ccccc2C(Cc2ccccc2)c2ccccc21,CC#N,4,9,Acridines,286.398,3.852500000000002,4.44,-0.02538472,18,4,6.0054173,test
565.0,,,,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(/C=C(\C#N)C(=O)O)cc3C4(CCCCCC)CCCCCC)s2)cc1,ClC(Cl)Cl,3,13,6n6,891.3219999999994,17.124979999999972,82.79,-0.043207607,29,6,3.7204595,train
,,,74131.0,CCC1=C(CC)/C2=C/c3[nH]c(c(CC)c3CC)[C@@H](C(C)(C)C)C3=N/C(=C\c4[nH]c(c(CC)c4CC)[C@@H](C(C)(C)C)C1=N2)C(CC)=C3CC,ClCCl,0,7,Porphyrin,649.0239999999999,12.389799999999983,56.3,-0.042548587,16,5,3.7424686,train
599.0,702.0,0.0610000006854534,43000.0,CCCCCCCCCCCCC(CCCCCCCCCC)Cn1c2cc(/C=C/C=C(C#N)C#N)c3cccc4c5cccc6c(/C=C/C=C(C#N)C#N)cc1c(c65)c2c34,CC#N,4,3,Carbazole,806.1549999999999,16.561219999999963,100.09,-0.036441539,30,6,4.250032,valid
516.0,531.0,0.82,,Cc1cc(C)c(-c2ccc3n2[B-](F)(F)[N+]2=CC=CC2=C3c2c(Cl)cccc2Cl)c(C)c1,CO,1,5,BODIPY,455.1440000000002,7.0359600000000055,7.939999999999999,-0.031250364,20,5,3.5257626,train
598.0,710.0,0.1899999976158142,,C[O+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(/C=C/c4ccc(N(C)C)cc4)cc(C)c32)C=C1,CCC#N,69,5,BODIPY,485.3870000000002,6.198160000000006,24.4,-0.047892333,21,5,2.686142,test
,,,,CN1C(=CC=Cc2nc3nc4ccccc4nc3s2)C(C)(C)c2ccccc21,ClCCl,0,10,5p6,384.50800000000015,5.564200000000005,41.91,-0.035070153,23,5,2.899344,test
,,,31700.0,CC(C)=C1c2ccccc2-c2ccccc2S1=O,CO,1,13,6n6,254.354,4.225700000000003,17.07,-0.037090268,14,3,4.498072,test
336.0,394.0,0.3100000023841858,,Nc1ccccc1C(=O)O,CC(C)=O,12,15,Benz,137.138,0.967,63.32000000000001,-0.086150874,7,1,4.5472465,train
,,,3.5999999046325684,COC(=O)C1C(=O)C2=C(CC1(C)C)Nc1c(cc(C(C3=C(O)C(C(=O)OC)C(C)(C)CC3=O)c3ccc(OC)cc3)c3cccnc13)C2c1ccc(OC)cc1,CCO,2,4,Cyanine,758.8680000000002,7.583900000000008,150.35,-0.047636462,29,7,4.901776,train
341.0,,,,CCCn1c(=Nc2c(C)cccc2C)[nH]c2cc3c(C)c(C(=N)O)c(=O)oc3cc21,CCO,2,2,Coumarin,404.4700000000002,4.526830000000003,107.37,-0.048492219,24,4,3.4538784,train
395.0,570.0,0.0020000000949949,11000.0,COc1ccc(-c2csc(/C(C#N)=C/c3ccc(C#N)cc3)n2)cc1,CN(C)C=O,9,12,5n6,343.411,4.754560000000004,69.69999999999999,-0.034131242,18,3,2.8296702,train
,,,98400.10156,O=C(Cl)c1c(Cl)c(Cl)c(C(c2nc(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,C1CCCCC1,10,13,6n6,755.5649999999999,13.134999999999998,29.96,-0.001347718,19,3,4.9522557,train
376.0,468.0,0.5600000023841858,,Cc1nn(-c2ccccc2)c(C2=NN(c3ccc(Br)cc3)[C@@H](c3ccccc3)[C@@H]2c2ccccc2)c1C#N,C1CCCCC1,10,12,5n6,558.483,7.5643000000000065,57.21,-0.036619412,30,6,3.6587973,train
405.0,518.0,0.6600000262260437,47300.0,CN(C)c1ccc(C2=CSC3=NC(=C4C=CC(=[N+](C)C)C=C4)O[B-](F)(F)N23)cc1,Cc1ccccc1,6,4,Cyanine,414.29,3.9113000000000033,31.08,-0.050554241,12,4,3.4951394,test
324.0,407.0,,,C(=C/c1nc2ccccc2o1)\c1ccc(Cn2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5cn(Cc6ccc(/C=C/c7nc8ccccc8o7)cc6)nn5)cc4)cc3)nn2)cc1,CN(C)C=O,9,6,Triphenylamine,845.967,12.39319999999998,116.72,-0.038482313,62,11,4.249578,valid
527.5,562.5,,,Cc1cc(-c2c3ccc(=[NH2+])cc-3oc3cc(N(C)C)ccc23)ccc1F,O,8,15,Benz,347.413,3.3779200000000023,41.970000000000006,-0.032262743,22,4,3.4429286,train
,,,94500.10156,CCC1=C(CC)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)C(OCC(O)CO)C5(CC)CC)C(CC)=C4CC)c(CC)c3CC,ClC(Cl)Cl,3,7,Porphyrin,626.886,8.792500000000006,107.05,-0.052960048,21,5,2.3566103,train
444.0,,,,CCCCCCCCc1ccc(C2(c3ccc(CCCCCCCC)cc3)c3cc4c(cc3-c3cc5c(cc32)-c2cc3c(cc2C5(c2ccc(CCCCCCCC)cc2)c2ccc(CCCCCCCC)cc2)-c2ccc(N(c5ccc(N(C)C)cc5)c5ccc(N(C)C)cc5)cc2C3(CCCCCCCC)CCCCCCCC)Cc2cc(/C=C(\C#N)C(=O)O)ccc2-4)cc1,ClCCl,0,6,Triphenylamine,1756.6439999999989,34.95708000000007,70.81,-0.04513991,68,15,3.6454287,train
512.0,526.0,0.2039999961853027,,CC1=[N+]2C(=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CCCCCC,11,5,BODIPY,548.4450000000002,9.47582,7.939999999999999,-0.036248427,36,8,2.66814,train
408.0,,,,CCCCn1c2ccc(/C=C(\C#N)C(=O)O)cc2c2cc(-c3ccc(-c4ccc(OC)cc4)s3)ccc21,ClCCl,0,3,Carbazole,506.6270000000002,7.9902800000000065,75.25,-0.04348341,28,5,3.7358294,test
344.0,,,,Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,CC(C)O,17,13,6n6,289.334,4.935100000000003,41.82000000000001,-0.055151698,19,3,3.9408143,train
503.0,517.0,0.0130000002682209,,CCOCCOCCOCCOc1cc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc(OCCOCCOCCOCC)c1OCCOCCOCCOCC,ClC(Cl)Cl,3,5,BODIPY,796.7109999999996,4.4824000000000055,118.70000000000005,-0.060678861,14,4,4.249578,train
367.0,415.0,0.6399999856948853,,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccccc4)n3)ccc21,CN(C)C=O,9,3,Carbazole,542.6860000000001,9.733199999999997,35.64,-0.038419439,42,8,4.140521,train
425.0,558.0,0.1199999973177909,24900.0,C(=C/c1ncnc2ccccc12)\c1ccc(N2CCCCC2)cc1,ClCCl,0,11,6p6,315.4200000000001,4.790500000000004,29.020000000000003,-0.046067294,18,4,3.2260072,train
533.0,540.0,0.02,69984.2,CCC1=C(C)C2=C(c3ccc([N+](=O)[O-])cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl,0,5,BODIPY,425.2880000000001,5.7847400000000055,51.08,-0.028732357,15,4,2.4778135,train
