abs,em,plqy,k,smiles,solvent,solvent_num,tag,tag_name,Molecular_Weight,LogP,TPSA,Avg_Gasteiger_Charge,Double_Bond_Count,Ring_Count,unimol_plus,split
497,523,0.790000021,67608,CCOC(=O)c1ccc(C2=CC3=c4cc(-c5ccc(C(=O)OCC)cc5)c5nc(C(F)(F)C(F)(F)C(F)(F)F)nc6c(-c7ccc(C(=O)OCC)cc7)cc(c4c65)C4=CC(c5ccc(C(=O)OCC)cc5)=C5N=C(C(F)(F)C(F)(F)C(F)(F)F)N=C2C5C43)cc1,C1CCOC1,5,8,PAHs,1261.032,14.8203,155.7,-0.024780877,49,11,4.249578,train
505,540,,,CC1=C(C=C(Br)Br)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(C=O)c(C)n1[B-]2(F)F,CC#N,4,5,BODIPY,536.023,6.34784,25.01,-0.028229852,16,4,2.95488,test
389,523,,,CN(C)c1ccc2c(c1)C(=O)N=C2O,CC(C)O,17,10,5p6,190.202,1.211,52.9,-0.05439165,8,2,3.7279944,train
368,515,0.01,30857,O=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)[C@H]1[C@H](c2cccs2)C[C@](O)(c2ccccn2)C[C@]1(O)c1ccccn1,CCO,2,6,Triphenylamine,623.778,8.16,86.55,-0.049303156,36,7,3.9470053,train
508,652,,,COc1ccc(N2c3ccccc3Oc3cc(-c4ccc(/C=C(\C#N)C(=O)O)o4)ccc32)cc1,ClCCl,0,6,Triphenylamine,450.45,6.52228,95.93,-0.041477302,25,5,3.505007,valid
487,631,0.230000004,,CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=C(C#N)C#N,CS(C)=O,7,8,PAHs,431.624,7.63606,60.05,-0.044122613,12,2,3.1744883,valid
395,512,0.0086,,Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,CCCCCC,11,9,Acridines,299.329,3.7112,60.16,-0.043820159,20,4,2.900042,train
625,636,0.449999988,,Cc1cc(C)n2c1C=C1c3ccccc3C(C#Cc3cccs3)=[N+]1[B-]2(F)F,CCCCCCCCO,27,5,BODIPY,376.24,4.76774,7.94,-0.028164996,18,5,2.487384,train
392.3999939,402.7999878,0.409999996,35000,F[B-]1(F)N2C=CC=CC2=Nc2cccc[n+]21,CN=CO,53,5,BODIPY,219.003,1.6259,19.48,-0.0361081,9,3,3.66994,train
404,528,,327000,CC1(C)CC(/C=C/c2ccc(-n3cccn3)cc2)=CC(=C(C#N)C#N)C1,ClCCl,0,12,5n6,340.43,4.97566,65.4,-0.036526454,14,3,2.9564145,train
671,682,0.829999983,100000,CCCCCCCC[O+]=C1C=CC(=c2c3c4n(c(=C5C=CC(=[O+]CCCCCCCC)C=C5)c3c3n2[B-](F)(F)N2C(=N3)C=Cc3ccccc32)[B-](F)(F)N2C(=N4)C=Cc3ccccc32)C=C1,ClC(Cl)Cl,3,5,BODIPY,892.66,11.5262,63.66,-0.040678139,33,10,4.2499404,train
302,,,28000,O=C(/C=C/c1ccccc1)c1ccccc1,C1CCCCC1,10,13,6n6,208.26,3.5827,17.07,-0.047192039,14,2,4.1504226,test
332,460.3999939,0.75,17500,CCOC(=O)CNc1c(-c2cc(-c3ccc(F)cc3)n(-c3ccccc3)n2)nc2ccc(Cl)cn12,ClC(Cl)Cl,3,10,5p6,489.938,5.6215,73.45,-0.038841117,28,5,4.211909,test
482,615,0.239999995,53800,CCCCN(CCCC)c1ccc(/C=C/c2ccc3nc(/C=C/c4ccc(N(C)C)cc4)c(-c4ccccc4)nc3c2)cc1,ClCCl,0,11,6p6,580.82,10.1102,32.26,-0.04767152,31,5,2.8450203,test
505,517,0.280000001,,Cc1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1ccc(O)cc1,CO,1,5,BODIPY,298.101,3.15092,28.17,-0.047293351,14,4,3.1937966,test
521,535,0.74,127057.4,CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(Cc3ccccc3)c(C)n1[B-]2(F)F,CC(C)=O,12,5,BODIPY,504.433,7.73764,7.94,-0.03796511,26,6,3.2865,test
518,,,,CCCCn1nc2c(-c3ccc(/C=C(\C#N)C(=O)O)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2n1,C1CCOC1,5,6,Triphenylamine,793.931,12.30398,120.82,-0.039534601,53,9,4.2499194,test
370,,,94000,COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,ClCCl,0,13,6n6,489.619,7.071,47.48,-0.051296637,27,4,3.6817505,test
500,510,0.890999973,,CC1=CC(C)=[N+]2C1=C(c1c(C)cccc1C)c1c(C)cc(C)n1[B-]2(F)F,CC(C)=O,12,5,BODIPY,352.237,5.15078,7.94,-0.032610765,14,4,3.2568095,train
439,,,,CCCCCCOc1ccc(N(c2ccc(/C=C/c3ccc(N(c4ccc(OCCCCCC)cc4)c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)cc5)cc4)cc3)cc2)c2ccc(-c3ccc(/C=C(/C#N)C(=O)O)cc3)cc2)cc1,C1CCOC1,5,6,Triphenylamine,1057.304,18.03196,147.12,-0.046945033,53,8,3.7434578,test
470,,,,CCCCCCN1c2ccc(/C=C(\C#N)C(=O)O)cc2Sc2cc(-c3ccc(N(c4ccc(C)cc4)c4ccc(-c5ccc(N(c6ccc(C)cc6)c6ccc(-c7ccc8c(c7)Sc7cc(/C=C(\C#N)C(=O)O)ccc7N8CCCCCC)cc6)cc5)cc4)cc3)ccc21,ClCCl,0,6,Triphenylamine,1269.65,22.5932,135.14,-0.04208293,64,12,3.7231655,test
568,,,,CCCCCCCCCCCCN1c2ccccc2Oc2cc(/C=C/c3ccc(/C=c4\s/c(=C5/SC(=S)N(CCCCCCCC)C5=O)n(CC(=O)O)c4=O)s3)ccc21,CCO,2,9,Acridines,872.257,11.5488,92.08,-0.040464171,29,6,4.249814,train
489,597,0.93,,O=Cc1cc(N2CCCCC2)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,ClCCl,0,8,PAHs,479.668,7.3674,26.79,-0.044100589,20,7,2.927911,train
396,532,0.5,,CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CN(C)C=O,9,6,Triphenylamine,637.72,10.60962,3.24,-0.041108827,36,7,3.689546,valid
608,,,,CCCCCCc1c(C2=C/C(=C3/C=C(c4sc(-c5ccc(C=C(C#N)C(=O)O)s5)c(CCCCCC)c4CCCCCC)N(CCCCCC)C3=O)C(=O)N2CCCCCC)sc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1CCCCCC,ClC(Cl)Cl,3,4,Cyanine,1251.867,22.68128,104.95,-0.041135622,40,8,3.6734695,valid
406,483,,,CC1(C)Nc2ccccc2-c2[nH]c3ccccc3c(=O)c21,C1CCOC1,5,11,6p6,276.339,3.8557,44.89,-0.046982808,18,4,3.7487364,test
523,,,,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)c3c5nsnc5c5c6sc(C#Cc7ccc(-c8ccc(C(=O)O)cc8)c8nsnc78)cc6n(CC(CC)CCCC)c5c3n4CC(CC)CCCC)cc2)cc1,ClCCl,0,6,Triphenylamine,1272.786,22.2876,120.42,-0.037945459,61,12,3.6909864,valid
450,,,,N#C/C(=C/c1ccc(-c2cc(C=C3C=C(c4ccccc4)OC(c4ccccc4)=C3)c(-c3ccc(/C=C(/C#N)C(=O)O)cc3)s2)cc1)C(=O)O,CN(C)C=O,9,12,5n6,670.746,9.56106,131.41,-0.042276199,36,6,3.6468356,train
604,621,0.15,40738,COc1cc(OC)cc(C2=C3C(C)=C(I)C(C)=[N+]3[B-](F)(F)n3c(/C=C/c4ccsc4)c(I)c(C)c32)c1,CS(C)=O,7,5,BODIPY,730.165,7.84192,26.4,-0.033777278,20,5,1.570513,train
388,,,38100,Oc1ccccc1C=NN=Cc1ccc2ccc3cccc4ccc1c2c34,CC#N,4,8,PAHs,348.405,5.7426,44.95,-0.047647942,27,5,3.422003,train
429,558,0.159999996,72339,COc1ccc(CCC(=O)Nc2ccc(C(=O)/C=C/c3ccc(N(C)CCO)cc3)cc2)cc1,CS(C)=O,7,13,6n6,458.558,4.5911,78.87,-0.058016404,21,3,3.6338654,valid
516,704,0.035999998,,CN(C)c1ccc2nc(/C=C/c3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1,CN(C)C=O,9,2,Coumarin,387.483,4.1232,49.58,-0.040177393,19,5,2.6742694,test
578,603,,,Cc1cc(/C=C/C=C(c2ccccc2)c2ccccc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,7,5,BODIPY,410.276,6.17192,7.94,-0.042171793,22,5,2.8698382,train
366,454,,,CCN(CC)c1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,CC(C)=O,12,11,6p6,361.363,5.325,33.45,-0.032950802,18,3,3.4804685,valid
490,516,0.680000007,42900,CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4c(Br)ccc2c43)=N1,CCCCCC,11,5,BODIPY,484.178,6.1113,21.17,-0.02417777,25,6,3.1687932,test
438,532,0.048999999,72000,CCCCC1(CCCC)c2cc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)ccc2-c2ccc(-c3ccc(C=C4C(=O)c5ccccc5C4=O)cc3)cc21,C1CCOC1,5,10,5p6,742.915,12.5927,68.28,-0.034614048,42,9,3.8147898,train
382.1400146,430,0.25,15200,CCOC(=O)c1cc2c3ccccc3n(CC)c2c(-c2nc3ccccc3[nH]2)n1,ClC(Cl)Cl,3,10,5p6,384.439,4.9294,72.8,-0.039088525,26,5,3.9198186,test
457,,,,N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4cccc5ccccc45)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)s1)C(=O)O,CN(C)C=O,9,6,Triphenylamine,752.899,12.97388,90.11,-0.039522329,53,9,4.2501254,train
551,651,,40100,CCCCC(CC)CN1C(=O)c2ccc3c4c(-c5ccc6c7ccccc7n(-c7ccccc7)c6c5)cc5c6c(cc(-c7ccc8c9ccccc9n(-c9ccccc9)c8c7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,ClC(Cl)Cl,3,1,Naphthalimide,1097.372,18.8902,84.62,-0.034131409,70,15,3.695905,valid
338,388,0.379999995,99000,CCC1(CC)c2cc(Br)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(-c4cccs4)ccc2-3)C(CC)(CC)c2cc(-c3cccs3)ccc2-1,C1CCOC1,5,12,5n6,753.915,15.1656,0,-0.034350744,34,9,4.062032,valid
408,,,,c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(-c3cc(-c4ccc([Si](c5ccccc5)(c5ccccc5)c5ccccc5)cc4)c4ccc5c(-c6ccc([Si](c7ccccc7)(c7ccccc7)c7ccccc7)cc6)cc(-c6ccc([Si](c7ccccc7)(c7ccccc7)c7ccccc7)cc6)c6ccc3c4c65)cc2)cc1,CCCCCC,11,8,PAHs,1540.232,16.7616,0,-0.044087508,115,20,3.6829588,train
310,369,0.379999995,,CN(C)c1ccc2c(c1)Cc1ccccc1-2,C1COCCO1,13,13,6n6,209.292,3.3238,3.24,-0.049326658,12,3,4.455905,test
589,609,,,CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)c1cccc(OCCOc2cc(NS(=O)(=O)c3ccc(-c4c5cc6c7c(c5[o+]c5c8c9c(cc45)CCCN9CCC8)CCCN7CCC6)c(S(=O)(=O)[O-])c3)ccc2N(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O)c1,O,8,9,Acridines,1368.412,5.9624,356.49,-0.041611693,46,10,3.7044013,test
331,,,11749,CC1=CNC2=NC(N)(C(=O)C(C)(C)C)N=C(O)C2=N1,C1CCOC1,5,11,6p6,263.301,0.4882,112.43,-0.057763041,5,2,3.2915926,train
498.5,515,0.017000001,,CC(C)(C)N=C(O)C(c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1)N(C(=O)CCl)c1ccccc1O,CC#N,4,5,BODIPY,564.829,5.9106,81.07,-0.049484562,22,5,3.712619,train
410,443,,18000,O=C1CC(c2cccc([N+](=O)[O-])c2)c2c(c3ccccc3c3nc4ccccc4nc23)O1,CN(C)C=O,9,8,PAHs,421.412,5.2854,95.22,-0.027788613,29,6,3.6380246,test
400,,,,CCCCCCCCc1ccc(-c2nc3c4cc(-c5ccc(/C=C(\C#N)C(=O)O)cc5)sc4c4sc(-c5cc(CCCCCCCC)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)cc4c3nc2-c2ccc(CCCCCCCC)s2)s1,ClCCl,0,6,Triphenylamine,1239.821,24.74908,90.11,-0.03802683,60,11,3.7108932,train
356,421,,,CC(=O)Oc1ccc(/C=C/c2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,ClCCl,0,10,5p6,354.366,1.0664,88.12,-0.034952613,20,3,3.577201,valid
553,570,0.03,5.1,Cc1c(I)c(C)n2c1C(=C1C=CC(=[Br+])S1)c1c(C)c(I)c(C)n1[B-]2(F)F,ClCCl,0,5,BODIPY,660.9,5.55848,9.86,,13,4,1.955773,train
355,429,0.949999988,,CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccccc4)ccc(c23)C1=O,CCCCO,18,1,Naphthalimide,455.642,8.4122,37.38,-0.039992577,19,4,3.8779316,train
386,428,,,CCN(CC)c1ccc(-c2nc3c([nH+]c2-c2ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc2)c2ccccc2n3C)cc1,C1CCOC1,5,10,5p6,655.719,8.08752,35.2,-0.028985522,39,7,3.0167289,test
314,362,0.009,,c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C1CCOC1,5,13,6n6,359.472,6.2798,12.89,-0.038287732,24,6,4.3538704,train
568,602,0.860000014,,N#Cc1ccc(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4ccc(-c5ccc(C#N)cc5)n4[B-]3(F)F)C=C2)cc1,CO,1,5,BODIPY,539.181,7.27256,55.52,-0.0253935,26,6,3.4018774,train
559.5,576,0.45,,Cc1cc(/C=C/c2ccc(C#N)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,7,5,BODIPY,333.15,4.0689,31.73,-0.034914965,15,4,2.7313266,train
493,,,,N#C/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1-c1c(F)c(F)c(F)c(F)c1F)C(=O)O,ClCCl,0,6,Triphenylamine,597.543,8.80458,69.26,-0.034234866,32,5,2.7873888,test
521,535,0.057999998,,CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,CCCCCCO,38,10,5p6,525.331,7.8032,15.29,-0.008525215,18,4,3.1791472,train
455,,,,CCCCC(CC)Cn1c2ccc(-c3ccc4c(c3)c3nc5ccccc5nc3n4CC(CC)CCCC)cc2c2cc(-c3ccc(/C=C(/C#N)C(=O)O)o3)ccc21,ClCCl,0,3,Carbazole,769.99,13.19698,109.87,-0.039534585,42,8,3.9283853,train
479,579,,55000,CCCN1C=CC(=CC=C2C=CC(=[N+](C)C)C=C2)C=C1,CO,1,4,Cyanine,267.396,3.4313,6.25,-0.025403047,7,2,2.9150538,train
365,560,0.079999998,21000,c1cc2ccc1=c1ccc(cc1)=c1ccc([se]1)=c1ccc(cc1)=c1ccc(cc1)=c1ccc([se]1)=c1ccc(cc1)=c1ccc(cc1)=c1ccc=2[se]1,C1CCOC1,5,15,Benz,843.648,8.75382,0,,60,21,3.9647746,train
418,525,0.5,,COc1nc(Cl)nc(=Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)[nH]1,Clc1ccccc1,35,8,PAHs,388.814,4.0637,80.23,-0.033645399,25,5,3.1870577,valid
308,586,,,CN(C)c1ccc(-n2c(-c3ccc(C#N)cc3)nc3ccccc32)cc1,CC#N,4,10,5p6,338.414,4.63018,44.85,-0.039971527,22,4,3.9062333,valid
518,547,0.01,18009.4,Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,CCO,2,5,BODIPY,407.998,4.04992,7.94,-0.034187023,14,4,3.1494575,train
607,627,0.689999998,100000,Cc1ccccc1C1=c2cc3c(n2[B-](F)(F)n2c1cc1c4ccc5ccccc5c4oc12)=[O+]c1c-3ccc2ccccc12,CCOC(C)=O,14,5,BODIPY,562.384,8.14422,34.3,-0.028335221,43,10,2.9349432,train
445,514,0.839999974,69300,CCn1c2ccccc2c2cc(C3=[O+][B-](F)(F)OC(c4ccc(OC)cc4)=C3)ccc21,ClCCl,0,3,Carbazole,419.236,5.9873,34.69,-0.037186064,23,5,3.374347,train
585.5,661,0.05,,Cc1cc(/C=C/c2ccc(O)c3ccccc23)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,7,5,BODIPY,374.199,5.05602,28.17,-0.046165959,20,5,2.9134576,train
658,673,0.05,54262.5,F[B-]1(F)n2c(cc3sc4ccccc4c32)C(=C2C=CC(=[I+])C=C2)c2cc3sc4ccccc4c3n21,ClC(Cl)Cl,3,5,BODIPY,606.269,4.7634,9.86,,32,8,4.222549,test
458,537,0.011,38541,CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CCOC(C)=O,14,3,Carbazole,417.512,6.72726,61.74,-0.038020828,23,4,3.0391672,train
285.5,323,0.135,1759.9,Nc1ccccc1,C1CCCCC1,10,15,Benz,93.129,1.2688,26.02,-0.089755781,6,1,5.641115,test
501,517,0.035999998,,Nc1cccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c1,C1CCCCC1,10,5,BODIPY,283.09,2.7191,33.96,-0.049809124,14,4,3.224661,valid
505,515,0.839999974,,Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3c2ccc3C2CCCCC2)c(C)c1,C1CCOC1,5,5,BODIPY,392.302,6.10986,7.94,-0.037387201,14,5,3.3305068,train
469,,,,CCCCCCCCn1c2ccccc2c2c1c1c3ccccc3n(CCCCCCCC)c1c1c3cc(C#Cc4ccc(-c5ccc(C(=O)O)cc5)c5nsnc45)ccc3n(CCCCCCCC)c21,ClCCl,0,3,Carbazole,960.345,17.8615,77.87,-0.040103498,50,10,4.2499833,train
419,564,0.439999998,7413,O=C1C2=C3C=Cc4ccccc4N3[B-](F)(F)[O+]=C2c2cccc3c(N4CCOCC4)ccc1c23,CO,1,4,Cyanine,456.257,4.7668,44.08,-0.033431585,21,7,2.8948607,test
392,463,,,COc1c(/C=N/Nc2ccc(C#N)cc2)ccc2ccccc12,CS(C)=O,7,8,PAHs,301.349,4.16608,57.41,-0.048286195,18,3,3.6911914,train
369,415,0.730000019,,CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C#N,CS(C)=O,7,8,PAHs,380.576,7.07718,36.26,-0.048125117,11,2,4.013077,train
325,476,0.300000012,,COc1ccn2c3c(c(-c4ccc(Br)cc4)c2c1)CN(CCN=C(O)OC(C)(C)C)C3=O,ClCCl,0,10,5p6,500.393,5.0623,75.77,-0.047917755,18,4,4.146727,test
466,642,0.0026,25646,CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,CN(C)C=O,9,6,Triphenylamine,470.572,7.71008,53.33,-0.042938579,27,4,2.867609,train
464,,,,CCC1(CC)c2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc2-c2ccc(N(c3ccccc3)c3ccc(C=C4c5ccccc5-c5ccccc54)cc3)cc21,ClCCl,0,6,Triphenylamine,742.944,13.53228,64.33,-0.040281898,44,9,4.1549983,train
572,589,0.910000026,,CCC1=C(C)C2=C(C)c3cc(SC#N)c(NCc4ccc(OC)cc4)n3[B-](F)(F)[N+]2=C1C,CCCCCC,11,5,BODIPY,454.355,5.86278,52.99,-0.037480372,14,4,3.3349204,train
372,503,0.201000005,,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCOCC,16,13,6n6,249.313,2.9649,20.31,-0.047013618,13,2,3.2946234,train
334,428,,,CCCCCCCCCCCCCCCCOC(=O)c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCOC(C)=O,14,6,Triphenylamine,513.766,10.7945,29.54,-0.04870568,19,3,3.6280494,train
502,510,0.889999986,,CC1=CC(C)=[N+]2C1=C(Cc1ccncc1)c1c(C)cc(C)n1[B-]2(F)F,CCO,2,5,BODIPY,339.198,4.12334,20.83,-0.03450857,14,4,3.25904,train
323,382,0.109999999,,Cc1cc(=O)c2ccc(N)cc2o1,C1CCOC1,5,11,6p6,175.187,1.68362,56.23,-0.051710695,12,2,4.8133445,train
702,720,0.023,,CCC1=C(C)c2cc3[nH]c(cc4nc(c5c6[nH]c(cc1n2)c(C)c6C(=O)C5)[C@@H](CCC(=O)OC)[C@@H]4C)c(C)c3/C=C/[N+](=O)[O-],ClCCl,0,7,Porphyrin,593.684,7.09904,143.87,-0.038512027,27,6,2.249153,train
505,515,0.949999988,,CC1=CC(C)=[N+]2C1=C(c1ccccc1C)c1c(C)cc(C)n1[B-]2(F)F,c1ccccc1,15,5,BODIPY,338.21,4.84236,7.94,-0.03306266,14,4,3.738705,train
433,553,,,COC1=CC(=CC=C2C=C[NH+](Cc3ccc(Br)cc3)C=C2)C=CC1=O,CCCCCCO,38,4,Cyanine,397.292,3.397,30.74,-0.029000259,13,3,2.446907,train
540,560,0.449999988,,CCC1=C(C)C2=C(COC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,4,5,BODIPY,566.542,7.98584,54.47,-0.039728063,15,4,3.3587954,train
336,534,,,CN(C)c1cccc2c(S(=O)(=O)NN)cccc12,CO,1,8,PAHs,265.338,1.0578,75.43,-0.060545049,13,2,4.067949,train
381,558,,,CCN1c2ccccc2Sc2cc(C=CC(=O)O)ccc21,CC#N,4,9,Acridines,297.379,4.407,40.54,-0.049887892,14,3,3.4685292,train
351,369,0.239999995,16218.09961,c1ccc2c(c1)NB1Nc3ccccc3-c3cccc-2c31,ClCCl,0,5,BODIPY,268.128,3.5668,24.06,-0.046735684,18,5,4.3204594,test
443,486,0.851999998,,COC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCOC1,5,5,BODIPY,222.003,1.6925,17.17,-0.042472378,8,3,3.3365092,train
501,511,0.008,,CCOCCOCCOCCOc1cc(COCCOCCOCCOc2cc(C3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)cc(OCCOCCOCCOCc3cc(OCCOCCOCCOCC)c(OCCOCCOCCOCC)c(OCCOCCOCCOCC)c3)c2OCCOCCOCCOCc2cc(OCCOCCOCCOCC)c(OCCOCCOCCOCC)c(OCCOCCOCCOCC)c2)cc(OCCOCCOCCOCC)c1OCCOCCOCCOCC,CCCCCC,11,5,BODIPY,2568.832,12.0598,450.98,-0.066808723,32,7,4.2495785,test
500,,,,N#C/C(=C\c1ccc(-c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)s1)C(=O)O,C1CCOC1,5,6,Triphenylamine,728.877,12.32408,90.11,-0.040986463,49,8,4.986894,train
456,562,0.870000005,47000,CCC12C(=C3C(=C4c5ccc(-c6ccc(C(C)=O)cc6)cc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccc(-c3ccc(C(C)=O)cc3)cc1S2(=O)=O,C1COCCO1,13,12,5n6,796.807,9.4385,102.42,-0.024093112,32,8,5.345901,train
325,380,0.02,22000,C#Cc1ccc2c(C)cc(=O)oc2c1,CCO,2,2,Coumarin,184.194,2.08272,30.21,-0.033768637,12,2,4.3024592,train
494,512,0.074000001,,F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC=[N+]21,CCCCOCCCC,21,5,BODIPY,268.075,3.1369,7.94,-0.039570325,14,4,3.19176,train
474,616,0.0002,,Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,CO,1,9,Acridines,238.246,1.6264,86.18,-0.056145051,14,3,3.4943771,train
516,555,0.82,82035.2,CC1=[N+]2C(=C(C(=N)O)c3ccc(C)n3[B-]2(F)F)C=C1,CCO,2,5,BODIPY,263.056,2.32239,52.02,-0.049628567,9,3,3.2348878,train
699,,,,CCCCCCCCOc1ccc2c(c1)SC1=Nc3c4c(=C5C=CC=[S+]5)n5c(c4c(=C4C=CC=[S+]4)n3[B-](F)(F)N12)N=C1Sc2cc(OCCCCCCCC)ccc2N1[B-]5(F)F,ClC(Cl)Cl,3,5,BODIPY,916.776,10.7192,59.52,-0.032329398,29,10,4.2499657,test
370,438,0.152999997,,O=C(c1ccc(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1)c1ccc(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1,Cc1ccccc1,6,3,Carbazole,817.004,15.7798,26.93,-0.039470544,67,12,3.7751014,train
506,583,0.246999994,,O=C1c2ccccc2C(=O)C1C1C(=O)c2c3ccccc3cc3cc4ccccc4c1c23,ClCCl,0,8,PAHs,412.444,6.1215,51.21,-0.030378543,30,7,2.3865254,valid
590,653,0.479999989,,CC/N=c1\cc2oc3cc([NH2+]CCN=C(O)C(N=C(O)OC(C)(C)C)C(C)C)c4ccccc4c3nc-2cc1C,O,8,8,PAHs,546.692,5.21992,129.41,-0.045059969,23,4,2.7616625,train
863,896,,,CCN1/C(=C/C=C/C=C2\CCCc3c2[o+]c2cc4c(cc2c3C2=C(C(=O)N(C)CCCC(=O)[O-])C=CCC2)C(CS(=O)(=O)[O-])=CC(C)(C)N4CC)C(C)(C)c2c1ccc1c(S(=O)(=O)[O-])cc(S(=O)(=O)O)cc21,CCO,2,8,PAHs,1040.248,7.6346,246.99,-0.062106447,36,8,3.6815207,train
407,464,0.600000024,,CCN(CC)c1ccc2cc(-c3csc(N)c3C#N)c(=O)oc2c1,ClCCl,0,2,Coumarin,339.42,3.82158,83.26,-0.041411068,17,3,3.5562465,train
531,555,0.810000002,,CC1=C(c2ccc(C#N)cc2)C(C)=[N+]2C1=C(Cc1ccccc1)c1c(C)c(-c3ccc(C#N)cc3)c(C)n1[B-]2(F)F,Cc1ccccc1,6,5,BODIPY,540.426,7.6661,55.52,-0.030527274,26,6,3.3602536,test
658,691,0.129999995,,Cc1cc(C)c(C2=C3C=C(/C=C/c4ccc(C(C)(C)C)cc4)C=[N+]3[B-](F)(F)n3cc(/C=C/c4ccc(C(C)(C)C)cc4)cc32)c(C)c1,Cc1ccccc1,6,5,BODIPY,626.644,10.91116,7.94,-0.040660689,28,6,2.7602215,train
428,562,0.170000002,57552,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)CCCCCBr)cc2)cc1,CS(C)=O,7,13,6n6,473.411,4.905,69.64,-0.056310105,15,2,3.6021705,valid
